osm_id,man_made,tower_type,telecom,communication_mobile_phone,name,geometry
5875516339,utility_pole,,distribution_point,,,POINT (120.97184770000001 14.274912800000001)
621969254,,,,,,"LINESTRING (120.9693294 14.2740213, 120.9691434 14.2743798, 120.9690096 14.2748118, 120.9689013 14.2751552, 120.9687931 14.2755083, 120.9686847 14.275854)"
5470126395,utility_pole,,distribution_point,,,POINT (120.9702919 14.274972900000002)
5875544100,utility_pole,,distribution_point,,,POINT (120.96862130000001 14.275005400000001)
5470126384,utility_pole,,distribution_point,,,POINT (120.9699271 14.2750383)
5875587860,utility_pole,,distribution_point,,,POINT (120.9707661 14.275055700000001)
5470126387,utility_pole,,distribution_point,,,POINT (120.9695971 14.275069400000001)
5875516340,utility_pole,,distribution_point,,,POINT (120.9714031 14.275086300000002)
5875544104,utility_pole,,distribution_point,,,POINT (120.96826800000001 14.275090400000002)
5875547193,utility_pole,,distribution_point,,,POINT (120.96890130000001 14.2751552)
5875516341,utility_pole,,distribution_point,,,POINT (120.9710498 14.275194800000001)
5470126396,utility_pole,,distribution_point,,,POINT (120.97044670000001 14.275200400000001)
5875516342,utility_pole,,distribution_point,,,POINT (120.97084520000001 14.275252700000001)
568595203,,,,,,"LINESTRING (120.9710498 14.2751948, 120.9708452 14.2752527, 120.9706356 14.2753186)"
5875538532,utility_pole,,distribution_point,,,POINT (120.9702886 14.275257600000002)
5470126397,utility_pole,,distribution_point,,,POINT (120.97063560000001 14.2753186)
5875547190,utility_pole,,distribution_point,,,POINT (120.96918170000001 14.2753373)
5875544101,utility_pole,,distribution_point,,,POINT (120.968518 14.2753394)
568595202,,,,,,"LINESTRING (120.9698397 14.2744077, 120.9697038 14.2747333, 120.9695971 14.2750694, 120.9694677 14.2754898, 120.9693523 14.2758581, 120.9692437 14.2762716)"
5470126383,utility_pole,,distribution_point,,,POINT (120.96982510000001 14.2753758)
5470126386,utility_pole,,distribution_point,,,POINT (120.96946770000001 14.2754898)
563367841,,,,,,"LINESTRING (120.9702919 14.2749729, 120.9702886 14.2752576, 120.9701874 14.2756069, 120.9700481 14.2760251)"
5429106295,utility_pole,,distribution_point,,,POINT (120.9672077 14.2752362)
5468493826,mast,lighting,,,,POINT (120.96661100000001 14.275257000000002)
5378476557,utility_pole,,distribution_point,,,POINT (120.96651290000001 14.275288600000001)
5406721037,utility_pole,,distribution_point,,,POINT (120.96779400000001 14.2753171)
5429106294,utility_pole,,distribution_point,,,POINT (120.96751990000001 14.2753273)
5468496066,utility_pole,,distribution_point,,,POINT (120.96678610000001 14.275373)
6773478685,mast,communication,,,,POINT (120.96659700000001 14.275402900000001)
5378476559,utility_pole,,distribution_point,,,POINT (120.9671229 14.275477)
5468493827,mast,lighting,,,,POINT (120.96651750000001 14.275543500000001)
9488635680,utility_pole,,distribution_point,,,POINT (120.96772720000001 14.2755451)
5875547194,utility_pole,,distribution_point,,,POINT (120.96879310000001 14.2755083)
5429106293,utility_pole,,distribution_point,,,POINT (120.9681814 14.275572400000001)
5875538531,utility_pole,,distribution_point,,,POINT (120.97018740000001 14.275606900000001)
568595201,,,,,,"LINESTRING (120.9700689 14.2746909, 120.9699271 14.2750383, 120.9698251 14.2753758, 120.9697177 14.2757311, 120.9695822 14.2761795, 120.9694901 14.2765285)"
5875538525,utility_pole,,distribution_point,,,POINT (120.97052670000001 14.2756173)
621968415,,,,,,"LINESTRING (120.9706356 14.2753186, 120.9705267 14.2756173, 120.9704231 14.2759441)"
5875547185,utility_pole,,distribution_point,,,POINT (120.96907730000001 14.2756784)
5429106292,utility_pole,,distribution_point,,,POINT (120.968478 14.2757307)
5470126382,utility_pole,,distribution_point,,,POINT (120.9697177 14.275731100000002)
5429106291,utility_pole,,distribution_point,,,POINT (120.96868470000001 14.275854)
5501464780,utility_pole,,distribution_point,,,POINT (120.9675419 14.2756065)
5468496065,utility_pole,,distribution_point,,,POINT (120.9666631 14.2757658)
5470103797,utility_pole,,distribution_point,,,POINT (120.96796400000001 14.275765900000001)
6435146659,utility_pole,,distribution_point,,,POINT (120.9669944 14.2758742)
6435146658,utility_pole,,distribution_point,,,POINT (120.96731650000001 14.275976000000002)
11245000254,utility_pole,,distribution_point,,,POINT (120.96758960000001 14.2760289)
6435146653,utility_pole,,distribution_point,,,POINT (120.96655840000001 14.276076900000001)
5500011820,utility_pole,,distribution_point,,,POINT (120.9675411 14.276140300000002)
5470103800,utility_pole,,distribution_point,,,POINT (120.9679394 14.2761793)
6435146655,utility_pole,,distribution_point,,,POINT (120.9668867 14.276205500000001)
5470126390,utility_pole,,distribution_point,,,POINT (120.96935230000001 14.2758581)
5875538529,utility_pole,,distribution_point,,,POINT (120.9704231 14.2759441)
5496961468,utility_pole,,distribution_point,,,POINT (120.96834500000001 14.2759449)
1030314017,,,,,,"LINESTRING (120.9700481 14.2760251, 120.9704231 14.2759441)"
5875538530,utility_pole,,distribution_point,,,POINT (120.97004810000001 14.2760251)
5429106290,utility_pole,,distribution_point,,,POINT (120.968973 14.2760519)
563367843,,,,,,"LINESTRING (120.9675419 14.2756065, 120.9676774 14.2756454, 120.9677272 14.2755451, 120.967794 14.2753171, 120.9681814 14.2755724, 120.968478 14.2757307, 120.9686847 14.275854, 120.968973 14.2760519, 120.9692437 14.2762716, 120.9694901 14.2765285, 120.9697133 14.2767888, 120.9695271 14.2769629)"
5470126381,utility_pole,,distribution_point,,,POINT (120.9695822 14.276179500000001)
5464760874,utility_pole,,distribution_point,,,POINT (120.96872320000001 14.2761858)
5429106289,utility_pole,,distribution_point,,,POINT (120.9692437 14.276271600000001)
536809940,,,,,,"LINESTRING (120.9653355 14.2747845, 120.9656608 14.2750227, 120.9658746 14.2750954, 120.9662105 14.2752002, 120.9665129 14.2752886, 120.9667861 14.275373, 120.9670273 14.2754475, 120.9671229 14.275477, 120.9674411 14.2755754, 120.9675419 14.2756065, 120.967964 14.2757659, 120.968345 14.2759449, 120.9687232 14.2761858, 120.9690642 14.2764641, 120.969298 14.2766948, 120.9695271 14.2769629, 120.9697108 14.2772224, 120.9699588 14.2775187, 120.9702303 14.2776218, 120.9704993 14.2776387, 120.9707735 14.2775103)"
5470103796,utility_pole,,distribution_point,,,POINT (120.96747710000001 14.2763571)
6435146656,utility_pole,,distribution_point,,,POINT (120.96719850000001 14.2763583)
6435146652,utility_pole,,distribution_point,,,POINT (120.966463 14.276379100000002)
686550092,,,,,,"LINESTRING (120.9669944 14.2758742, 120.9668867 14.2762055, 120.9667877 14.2765153, 120.9666194 14.2769242)"
568592991,,,,,,"LINESTRING (120.9666631 14.2757658, 120.9669944 14.2758742, 120.9673165 14.275976, 120.9675411 14.2761403, 120.9679394 14.2761793, 120.968302 14.2763825, 120.9685687 14.27657, 120.9688071 14.276774, 120.9691474 14.2771085, 120.9692962 14.2771177)"
11553145414,utility_pole,,distribution_point,,,POINT (120.96678770000001 14.276515300000002)
686550091,,,,,,"LINESTRING (120.9673165 14.275976, 120.9671985 14.2763583, 120.9670574 14.2768151, 120.9669493 14.2771008)"
5470103799,utility_pole,,distribution_point,,,POINT (120.96781130000001 14.2765436)
568592992,,,,,,"LINESTRING (120.9675411 14.2761403, 120.9674771 14.2763571, 120.967378 14.2766831, 120.9672858 14.2769895)"
568592993,,,,,,"LINESTRING (120.9679394 14.2761793, 120.9678113 14.2765436, 120.9676692 14.2769929)"
5520535909,utility_pole,,distribution_point,,,POINT (120.96737800000001 14.276683100000001)
5429106319,utility_pole,,distribution_point,,,POINT (120.96629820000001 14.2767599)
6435146657,utility_pole,,distribution_point,,,POINT (120.9670574 14.2768151)
563367848,,,,,,"LINESTRING (120.9662982 14.2767599, 120.9666194 14.2769242)"
5429106318,utility_pole,,distribution_point,,,POINT (120.96661940000001 14.276924200000002)
5470103794,utility_pole,,distribution_point,,,POINT (120.96728580000001 14.2769895)
5470103798,utility_pole,,distribution_point,,,POINT (120.9676692 14.276992900000002)
5429106317,utility_pole,,distribution_point,,,POINT (120.96694930000001 14.277100800000001)
1033201962,,,,,,"LINESTRING (120.9672858 14.2769895, 120.9672775 14.2772672)"
5496961454,utility_pole,,distribution_point,,,POINT (120.96830200000001 14.2763825)
5496961469,utility_pole,,distribution_point,,,POINT (120.9690642 14.2764641)
5429106288,utility_pole,,distribution_point,,,POINT (120.9694901 14.276528500000001)
5470103791,utility_pole,,distribution_point,,,POINT (120.9685687 14.276570000000001)
5470103802,utility_pole,,distribution_point,,,POINT (120.9681398 14.2766914)
5464760875,utility_pole,,distribution_point,,,POINT (120.96929800000001 14.276694800000001)
5464760869,mast,lighting,,,,POINT (120.9704334 14.276708900000001)
5464760867,mast,lighting,,,,POINT (120.97059660000001 14.2767513)
568592994,,,,,,"LINESTRING (120.968302 14.2763825, 120.9681398 14.2766914, 120.967998 14.2771438)"
5496961453,utility_pole,,distribution_point,,,POINT (120.9688071 14.276774000000001)
5429106287,utility_pole,,distribution_point,,,POINT (120.96971330000001 14.2767888)
5464760871,mast,lighting,,,,POINT (120.9707625 14.276793000000001)
5505238700,mast,lighting,,,,POINT (120.97095 14.2768387)
5464760868,mast,lighting,,,,POINT (120.9703884 14.276878700000001)
5415959723,mast,lighting,,,,POINT (120.97055370000001 14.276912900000001)
5468511237,utility_pole,,distribution_point,,,POINT (120.9712796 14.276912900000001)
5199364248,utility_pole,,distribution_point,,,POINT (120.96952710000001 14.276962900000001)
5464760870,mast,lighting,,,,POINT (120.9707173 14.2769635)
5496961455,utility_pole,,distribution_point,,,POINT (120.9684198 14.276965200000001)
5378537165,utility_pole,,distribution_point,,,POINT (120.9716525 14.2770004)
5505238699,mast,lighting,,,,POINT (120.97090290000001 14.277016300000001)
5468511236,utility_pole,,distribution_point,,,POINT (120.97194800000001 14.2770697)
5493795107,utility_pole,,distribution_point,,,POINT (120.96914740000001 14.2771085)
5429106299,utility_pole,,distribution_point,,,POINT (120.9692962 14.277117700000002)
5470126380,utility_pole,,distribution_point,,,POINT (120.9687033 14.2771205)
5378537155,utility_pole,,distribution_point,,,POINT (120.9711017 14.277121600000001)
563367847,,,,,,"LINESTRING (120.9685687 14.27657, 120.9684198 14.2769652, 120.9683073 14.2773163, 120.9681748 14.2777358)"
5378537166,utility_pole,,distribution_point,,,POINT (120.9723089 14.2771544)
5415959722,mast,communication,,,,POINT (120.97035640000001 14.2772017)
5496961470,utility_pole,,distribution_point,,,POINT (120.9697108 14.277222400000001)
5496961452,utility_pole,,distribution_point,,,POINT (120.9690257 14.277224100000002)
5468511238,utility_pole,,distribution_point,,,POINT (120.9727103 14.2772486)
5496961450,utility_pole,,distribution_point,,,POINT (120.96943890000001 14.2772907)
557724355,,,,,,"LINESTRING (120.9710305 14.2775634, 120.9711017 14.2771216, 120.9712796 14.2769129, 120.9716525 14.2770004, 120.971948 14.2770697, 120.9723089 14.2771544, 120.9727103 14.2772486, 120.9730815 14.2773356, 120.9733508 14.2773996, 120.9734475 14.2774226, 120.9738146 14.2775098, 120.9742043 14.27767)"
5470103804,utility_pole,,distribution_point,,,POINT (120.9683073 14.2773163)
5378537167,utility_pole,,distribution_point,,,POINT (120.9730815 14.2773356)
5468511234,utility_pole,,distribution_point,,,POINT (120.97179270000001 14.277339900000001)
9307729860,utility_pole,,distribution_point,,,POINT (120.97344980000001 14.2774149)
1029350333,,,,,,"LINESTRING (120.9734498 14.2774149, 120.9734475 14.2774226)"
5488961162,utility_pole,,distribution_point,,,POINT (120.97218500000001 14.2774193)
9490130351,utility_pole,,distribution_point,,,POINT (120.9734475 14.277422600000001)
557724356,,,,,,"LINESTRING (120.9723089 14.2771544, 120.972185 14.2774193, 120.9722269 14.2777334)"
5470126379,utility_pole,,distribution_point,,,POINT (120.9685912 14.277473200000001)
5378476568,utility_pole,,distribution_point,,,POINT (120.97148910000001 14.277483100000001)
1027568722,,,,,,"LINESTRING (120.9695271 14.2769629, 120.9692962 14.2771177, 120.9690257 14.2772241, 120.9688783 14.2775954, 120.9688391 14.2780086)"
5468511235,utility_pole,,distribution_point,,,POINT (120.97257450000001 14.2775086)
5470103788,utility_pole,,distribution_point,,,POINT (120.97381460000001 14.2775098)
5199364249,utility_pole,,distribution_point,,,POINT (120.9707735 14.277510300000001)
5464760882,utility_pole,,distribution_point,,,POINT (120.9699588 14.277518700000002)
5496961451,utility_pole,,distribution_point,,,POINT (120.96920320000001 14.2775569)
5429106310,utility_pole,,distribution_point,,,POINT (120.96974050000001 14.2775589)
572116362,,,,,,"LINESTRING (120.9697108 14.2772224, 120.9694389 14.2772907, 120.9692032 14.2775569, 120.9692907 14.2778999)"
5468511233,utility_pole,,distribution_point,,,POINT (120.97103050000001 14.2775634)
1027568723,,,,,,"LINESTRING (120.9696349 14.2776423, 120.9697405 14.2775589, 120.9699588 14.2775187)"
568595200,,,,,,"LINESTRING (120.9688071 14.276774, 120.9687033 14.2771205, 120.9685912 14.2774732, 120.9685363 14.2779376, 120.9683771 14.2781616, 120.968315 14.2783977)"
5429106301,utility_pole,,distribution_point,,,POINT (120.96887830000001 14.277595400000001)
936612613,,,,,,"LINESTRING (120.9707735 14.2775103, 120.9710305 14.2775634, 120.9714891 14.2774831, 120.9717927 14.2773399, 120.972185 14.2774193, 120.9725745 14.2775086, 120.9731246 14.277635, 120.9734897 14.2777195, 120.9738476 14.277803, 120.974163 14.277865)"
5199364251,utility_pole,,distribution_point,,,POINT (120.97023030000001 14.2776218)
5488961163,utility_pole,,distribution_point,,,POINT (120.9731246 14.277635)
5464760872,utility_pole,,distribution_point,,,POINT (120.97049930000001 14.2776387)
5470103801,utility_pole,,distribution_point,,,POINT (120.96799800000001 14.277143800000001)
1033201960,,,,,,"LINESTRING (120.9669493 14.2771008, 120.9672775 14.2772672)"
1027568721,,,,,,"LINESTRING (120.9676692 14.2769929, 120.9676051 14.2774352)"
5520535908,utility_pole,,distribution_point,,,POINT (120.96727750000001 14.2772672)
1027568720,,,,,,"LINESTRING (120.967998 14.2771438, 120.9678671 14.2775736)"
5429106315,utility_pole,,distribution_point,,,POINT (120.96760510000001 14.277435200000001)
568398962,,,,,,"LINESTRING (120.9672775 14.2772672, 120.9676051 14.2774352, 120.9678671 14.2775736, 120.9681748 14.2777358)"
5429106314,utility_pole,,distribution_point,,,POINT (120.9678671 14.2775736)
568592990,,,,,,"LINESTRING (120.9681748 14.2777358, 120.9681298 14.2778943, 120.9681055 14.2779798, 120.9680811 14.278066, 120.9679573 14.2784344)"
5496961467,mast,lighting,,,,POINT (120.9679639 14.2784057)
5429106309,utility_pole,,distribution_point,,,POINT (120.9696349 14.2776423)
5496827090,utility_pole,,distribution_point,,,POINT (120.97420430000001 14.27767)
5468511239,utility_pole,,distribution_point,,,POINT (120.9734897 14.277719500000002)
5464524066,utility_pole,,distribution_point,,,POINT (120.97222690000001 14.2777334)
5496961456,utility_pole,,distribution_point,,,POINT (120.96817480000001 14.2777358)
557724358,,,,,,"LINESTRING (120.9742043 14.27767, 120.974163 14.277865)"
5496827088,utility_pole,,distribution_point,,,POINT (120.97384760000001 14.277803)
5496827087,utility_pole,,distribution_point,,,POINT (120.9726006 14.277830400000001)
5429106278,utility_pole,,distribution_point,,,POINT (120.9718902 14.277839400000001)
5468511240,utility_pole,,distribution_point,,,POINT (120.974163 14.277865)
1033201963,,,,,,"LINESTRING (120.9681748 14.2777358, 120.9685363 14.2779376, 120.9688391 14.2780086)"
5496961466,mast,lighting,,,,POINT (120.96813180000001 14.277891200000001)
5470103790,utility_pole,,distribution_point,,,POINT (120.9715089 14.2778954)
5429106311,utility_pole,,distribution_point,,,POINT (120.9692907 14.277899900000001)
5429106283,utility_pole,,distribution_point,,,POINT (120.9702189 14.277910700000001)
5470103786,utility_pole,,distribution_point,,,POINT (120.97296360000001 14.277917100000002)
563367840,,,,,,"LINESTRING (120.9702303 14.2776218, 120.9702189 14.2779107, 120.9703836 14.2780736, 120.9706887 14.2780259, 120.9711398 14.2779534, 120.9715089 14.2778954, 120.9717416 14.2778612, 120.9718902 14.2778394, 120.9722269 14.2777334, 120.9726006 14.2778304, 120.9729636 14.2779171, 120.9733258 14.2780035, 120.9736888 14.27809, 120.974081 14.278225)"
5429106312,utility_pole,,distribution_point,,,POINT (120.96853630000001 14.277937600000001)
5429106276,utility_pole,,distribution_point,,,POINT (120.9711398 14.277953400000001)
5496827086,utility_pole,,distribution_point,,,POINT (120.97332580000001 14.2780035)
5496961457,utility_pole,,distribution_point,,,POINT (120.96883910000001 14.278008600000001)
563367846,,,,,,"LINESTRING (120.9688391 14.2780086, 120.9692907 14.2778999, 120.9696349 14.2776423, 120.9697686 14.2781253, 120.9694284 14.278232, 120.9690608 14.2782816, 120.9686988 14.2783408, 120.968315 14.2783977)"
5470103789,utility_pole,,distribution_point,,,POINT (120.97068870000001 14.278025900000001)
5429106274,utility_pole,,distribution_point,,,POINT (120.9703836 14.2780736)
5470103787,utility_pole,,distribution_point,,,POINT (120.9736888 14.27809)
5378537169,utility_pole,,distribution_point,,,POINT (120.97230130000001 14.278091100000001)
5429106308,utility_pole,,distribution_point,,,POINT (120.96976860000001 14.278125300000001)
5429106269,utility_pole,,distribution_point,,,POINT (120.9725813 14.2781482)
