osm_id,man_made,pump,pipeline,emergency,name,geometry
5209937721,,,,fire_hydrant,,POINT (120.98830760000001 14.2883524)
1000432492,water_tower,,,water_tank,,"LINESTRING (120.9956476 14.2886625, 120.9956512 14.2886754, 120.995649 14.2886886, 120.9956413 14.2886997, 120.9956295 14.2887067, 120.9956113 14.2887076, 120.9955955 14.2886989, 120.995587 14.2886833, 120.9955885 14.2886656, 120.9955998 14.2886515, 120.9956171 14.2886456, 120.9956349 14.2886497, 120.9956476 14.2886625)"
1187852567,water_tower,,,water_tank,,"LINESTRING (121.00659 14.2904099, 121.0065986 14.2904123, 121.0066059 14.2904174, 121.006611 14.2904246, 121.0066134 14.2904331, 121.0066126 14.2904418, 121.0066089 14.2904497, 121.0066026 14.290456, 121.0065946 14.2904599, 121.0065856 14.2904609, 121.0065775 14.2904593, 121.0065703 14.2904553, 121.0065648 14.2904493, 121.0065614 14.2904419, 121.0065606 14.2904339, 121.0065623 14.2904261, 121.0065665 14.2904191, 121.0065727 14.2904138, 121.006581 14.2904104, 121.00659 14.2904099)"
1187852577,water_tower,,,water_tank,,"LINESTRING (121.0057126 14.2904628, 121.0057213 14.2904653, 121.0057286 14.2904704, 121.0057337 14.2904776, 121.005736 14.290486, 121.0057352 14.2904947, 121.0057315 14.2905027, 121.0057253 14.290509, 121.0057172 14.2905129, 121.0057082 14.2905139, 121.0057001 14.2905122, 121.005693 14.2905082, 121.0056874 14.2905022, 121.005684 14.2904949, 121.0056832 14.2904869, 121.0056849 14.290479, 121.0056891 14.2904721, 121.0056953 14.2904667, 121.0057036 14.2904633, 121.0057126 14.2904628)"
5653704987,,,,fire_hydrant,,POINT (120.9661846 14.2759291)
5454150349,,,,fire_hydrant,,POINT (120.97018200000001 14.2760502)
689864939,pipeline,,,,,"LINESTRING (120.9695992 14.2772688, 120.9691307 14.2767128, 120.9688585 14.2764516, 120.9685987 14.2762603, 120.9684399 14.2761572, 120.9682604 14.2760482, 120.9681067 14.2759669, 120.9678582 14.2758454, 120.9677386 14.2758941, 120.9676353 14.2758635, 120.9675928 14.2757855, 120.9667657 14.2755339, 120.9666344 14.2755129, 120.9664646 14.2754616, 120.9661364 14.275366, 120.9657148 14.2752372, 120.9652226 14.2750996)"
5653704988,,,,fire_hydrant,,POINT (120.96755010000001 14.276478500000001)
5635006058,,,,fire_hydrant,,POINT (120.96891430000001 14.2764932)
722096873,pipeline,,,,,"LINESTRING (120.96936 14.277459, 120.9695992 14.2772688)"
,pumping_station,powered,,,Washington 1 Pumping Station,"POLYGON ((120.9708244 14.2774136, 120.9708506 14.2774196, 120.9708608 14.2773777, 120.9708346 14.2773717, 120.970827 14.277403, 120.9708244 14.2774136))"
555176448,pipeline,,,,,"LINESTRING (120.9700797 14.277571, 120.9699593 14.2775158, 120.9699248 14.2775005, 120.9698859 14.2774801, 120.9698623 14.2774672, 120.9697194 14.2773674, 120.9696278 14.2772936, 120.9695992 14.2772688)"
556868188,pipeline,,,,,"LINESTRING (120.9707904 14.2775089, 120.9715925 14.2773489, 120.9717145 14.2773456, 120.9718004 14.277343, 120.9721954 14.2774257)"
571019110,pipeline,,,,,"LINESTRING (120.9721954 14.2774257, 120.9722881 14.277445)"
5234714365,,,,fire_hydrant,,POINT (120.97172320000001 14.277448300000001)
1038949910,pipeline,,,,,"LINESTRING (120.96936 14.277459, 120.9693972 14.2775022)"
556868189,pipeline,,,,,"LINESTRING (120.9708439 14.2773907, 120.9708196 14.2773852, 120.9707904 14.2775089, 120.970768 14.2776096)"
555176443,pipeline,,,,,"LINESTRING (120.9702498 14.2776181, 120.9703678 14.2776339, 120.9704664 14.277635, 120.9705201 14.2776311, 120.9706161 14.2776283, 120.9706849 14.2776224, 120.970768 14.2776096, 120.9714155 14.277486, 120.9716142 14.2774574, 120.9717232 14.2774483, 120.9718198 14.2774503, 120.9721776 14.2775124)"
689864937,pipeline,,,,,"LINESTRING (120.9700797 14.277571, 120.9702498 14.2776181)"
689864936,pipeline,,,,,"LINESTRING (120.9721776 14.2775124, 120.9721412 14.2777236)"
5192918394,,,,fire_hydrant,,POINT (120.9702498 14.277618100000002)
1033197844,pipeline,,,,,"LINESTRING (120.9722713 14.2775347, 120.9722205 14.2777424)"
555176445,pipeline,,,,,"LINESTRING (120.9702498 14.2776181, 120.9702361 14.2776227, 120.9702272 14.2776348, 120.9702255 14.2776448, 120.970331 14.2779986)"
5653704989,,,,fire_hydrant,,POINT (120.96845 14.2778895)
555235473,pipeline,,,,,"LINESTRING (120.9721776 14.2775124, 120.9722713 14.2775347, 120.9733794 14.2777968, 120.974056 14.2779536, 120.9741339 14.2779716)"
5496961472,,,,fire_hydrant,,POINT (120.97337940000001 14.2777968)
689864934,pipeline,,,,,"LINESTRING (120.9740764 14.2778564, 120.9741542 14.2778741, 120.9743077 14.2779084)"
689867269,pipeline,,,,,"LINESTRING (120.9740764 14.2778564, 120.974056 14.2779536)"
689867270,pipeline,,,,,"LINESTRING (120.9741542 14.2778741, 120.9741339 14.2779716)"
572128140,pipeline,,,,,"LINESTRING (120.9741339 14.2779716, 120.9742864 14.2780067)"
555176447,pipeline,,,,,"LINESTRING (120.9740664 14.2782687, 120.9721642 14.2778183)"
5653704992,,,,fire_hydrant,,POINT (120.97318920000001 14.2790446)
5653704993,,,,fire_hydrant,,POINT (120.9729932 14.280042300000002)
5653704994,,,,fire_hydrant,,POINT (120.97300030000001 14.2812391)
966642166,water_tower,,,,,POINT (121.1379012 14.1619556)
5636371626,water_tower,,,,,POINT (121.15012680000001 14.1626568)
3989375657,water_tower,,,,,POINT (121.1333745 14.1652933)
1483461511,water_tower,,,,,POINT (121.13239030000001 14.1664647)
7019614795,,,,fire_hydrant,,POINT (121.1342534 14.168430200000001)
10923559846,,,,fire_hydrant,,POINT (121.1367989 14.169005)
1483461522,water_tower,,,,,POINT (121.13528000000001 14.1693972)
5032610662,,,,fire_hydrant,,POINT (121.13660970000001 14.1705699)
5316513953,,,,fire_hydrant,,POINT (121.1333817 14.170750000000002)
5032610663,,,,fire_hydrant,,POINT (121.13627980000001 14.170918400000001)
5124407185,water_tower,,,,,POINT (121.100795 14.1666918)
5639839982,water_tower,,,,,POINT (121.11754590000001 14.166856800000001)
5998614062,water_tower,,,,,POINT (121.10844250000001 14.171894300000002)
4322651590,water_tower,,,,,POINT (121.1094302 14.172620400000001)
5041313119,,,,fire_hydrant,,POINT (121.1215842 14.1737438)
5041313118,,,,fire_hydrant,,POINT (121.12286230000001 14.174020100000002)
5041313120,,,,fire_hydrant,,POINT (121.12097670000001 14.174609100000001)
5221109027,,,,fire_hydrant,,POINT (121.119949 14.174641600000001)
5041313117,,,,fire_hydrant,,POINT (121.12393490000001 14.174828900000001)
5041313116,,,,fire_hydrant,,POINT (121.1241945 14.175043500000001)
5041313113,,,,fire_hydrant,,POINT (121.12570550000001 14.176888700000001)
5026653305,,,,fire_hydrant,,POINT (121.1246995 14.1776873)
5775390278,,,,fire_hydrant,,POINT (121.1262913 14.1789196)
5569626927,water_tower,,,,,POINT (121.1008948 14.179491700000002)
5775390264,,,,fire_hydrant,,POINT (121.12540080000001 14.179691900000002)
1483462195,water_tower,,,,,POINT (121.1263715 14.180836800000002)
5418480248,water_tower,,,,,POINT (121.12552280000001 14.1817294)
10727016336,water_tower,,,,,POINT (121.10678630000001 14.183161)
5407477315,water_tower,,,,,POINT (121.12803880000001 14.1833989)
5407477323,water_tower,,,,,POINT (121.1282936 14.1844079)
5692707742,water_tower,,,,,POINT (121.08863710000001 14.1686227)
1158710526,water_tower,,,,,"LINESTRING (121.082214 14.1749479, 121.0823116 14.1750143, 121.0823733 14.1749291, 121.0822758 14.1748627, 121.082214 14.1749479)"
12450188609,water_tower,,,,,POINT (121.09552230000001 14.176958800000001)
1158710524,water_tower,,,,,"LINESTRING (121.0776535 14.1782914, 121.0777755 14.1782942, 121.0777782 14.1781826, 121.0776562 14.1781798, 121.0776535 14.1782914)"
1158710527,water_tower,,,,,"LINESTRING (121.0835563 14.1842075, 121.0836259 14.1843013, 121.0837131 14.1842405, 121.0836435 14.1841467, 121.0835563 14.1842075)"
1158710530,water_tower,,,,,"LINESTRING (121.0838949 14.1912702, 121.0839767 14.1912018, 121.0839153 14.1911327, 121.0838334 14.1912012, 121.0838949 14.1912702)"
1158710531,water_tower,,,,,"LINESTRING (121.0860388 14.1926156, 121.086064 14.1925136, 121.0859725 14.1924924, 121.0859473 14.1925943, 121.0860388 14.1926156)"
911127159,water_tower,,,,,"LINESTRING (121.0960014 14.2001441, 121.0961453 14.2002079, 121.0961965 14.2000803, 121.0960526 14.2000212, 121.0960014 14.2001441)"
2859390513,water_tower,,,,,POINT (121.08514790000001 14.200169800000001)
1563295885,water_tower,,,,,POINT (121.0935931 14.202951200000001)
4514322837,water_tower,,,,,POINT (121.1608556 14.189393500000001)
3331322115,water_tower,,,,,POINT (121.1657572 14.1895453)
1326262616,water_works,,,,Deepwell No. 1,"LINESTRING (121.152384 14.1902162, 121.1524401 14.1902393, 121.1524721 14.1901663, 121.152416 14.1901432, 121.152384 14.1902162)"
2817832569,water_tower,,,,,POINT (121.13210910000001 14.190592)
1219321213,water_works,,,,Deepwell No. 4,"LINESTRING (121.1514015 14.1926225, 121.151549 14.1925191, 121.1516315 14.1926088, 121.1516067 14.1926986, 121.1514015 14.1926225)"
4088120400,water_tower,,,,,POINT (121.1365253 14.1930873)
6185603163,water_tower,,,,,POINT (121.12979290000001 14.1935742)
1103203011,water_tower,,,,,POINT (121.1342726 14.1940191)
10923483200,,,,fire_hydrant,,POINT (121.16052570000001 14.1954542)
10923543493,,,,fire_hydrant,,POINT (121.1611587 14.195719500000001)
5418479422,water_tower,,,,,POINT (121.1264294 14.184876000000001)
5642192080,water_tower,,,,,POINT (121.10660250000001 14.1850684)
1583467712,water_tower,,,,,POINT (121.10492110000001 14.185598500000001)
5642192047,water_tower,,,,,POINT (121.10745550000001 14.1857939)
1583467818,water_tower,,,,,POINT (121.11105180000001 14.191489700000002)
6185603178,water_tower,,,,,POINT (121.12637040000001 14.1947782)
5569624403,water_tower,,,,,POINT (121.1184673 14.197736800000001)
5405220387,water_tower,,,,,POINT (121.10601510000001 14.198377)
5155194712,water_tower,,,,,POINT (121.1140215 14.2000016)
1583467876,water_tower,,,,,POINT (121.1159494 14.2003339)
4088120448,water_tower,,,,,POINT (121.1372716 14.196275000000002)
10923526615,,,,fire_hydrant,,POINT (121.14512440000001 14.196333200000002)
4088120476,water_tower,,,,,POINT (121.14014340000001 14.198136300000002)
6185603109,water_tower,,,,,POINT (121.13516270000001 14.201735200000002)
6185603139,water_tower,,,,,POINT (121.1334836 14.202248800000001)
4088123163,water_tower,,,,,POINT (121.144844 14.2030326)
10923517630,,,,fire_hydrant,,POINT (121.15537850000001 14.2055094)
2985790382,water_tower,,,,,POINT (121.1531013 14.206213700000001)
10923517561,,,,fire_hydrant,,POINT (121.15522560000001 14.2062427)
4317236838,,,,fire_hydrant,,POINT (121.1612908 14.207130000000001)
10923540448,,,,fire_hydrant,,POINT (121.10204820000001 14.2012061)
1563295830,water_tower,,,,,POINT (121.0983204 14.2013025)
914121214,water_tower,,,,,"LINESTRING (121.1008509 14.2022597, 121.1005534 14.2020517, 121.1007058 14.2018803, 121.1010301 14.202073, 121.1008509 14.2022597)"
10923544907,,,,fire_hydrant,,POINT (121.0988322 14.203946700000001)
1563295958,water_tower,,,,,POINT (121.09998390000001 14.204205700000001)
6185602870,water_tower,,,,,POINT (121.1288669 14.204830800000002)
1563296096,water_tower,,,,,POINT (121.0988446 14.2066195)
1563296157,water_tower,,,,,POINT (121.0976931 14.2076474)
10923553352,,,,fire_hydrant,,POINT (121.1188415 14.2112116)
10923561209,,,,fire_hydrant,,POINT (121.1270303 14.211752400000002)
6185602864,water_tower,,,,,POINT (121.12937450000001 14.207297)
4379050883,water_tower,,,,,POINT (121.1528081 14.2086146)
1021565947,water_tower,,,,,POINT (121.13101590000001 14.2088941)
7876059067,,,,fire_hydrant,,POINT (121.16016690000001 14.2099934)
528602362,water_well,,,,,"LINESTRING (121.1624424 14.2104056, 121.1624398 14.2104028, 121.1624365 14.210401, 121.1624328 14.2104003, 121.162429 14.2104007, 121.1624256 14.2104024, 121.1624228 14.2104049, 121.1624211 14.2104082, 121.1624205 14.2104121, 121.1624213 14.2104159, 121.1624233 14.2104192, 121.1624264 14.2104217, 121.1624301 14.2104231, 121.1624341 14.2104232, 121.1624379 14.210422, 121.1624411 14.2104196, 121.1624433 14.2104164, 121.1624442 14.2104126, 121.1624439 14.2104089, 121.1624424 14.2104056)"
10923540537,,,,fire_hydrant,,POINT (121.16460000000001 14.2117342)
10923528688,,,,fire_hydrant,,POINT (121.16538320000001 14.213244900000001)
10923509467,,,,fire_hydrant,,POINT (121.1666787 14.213868900000001)
10923544308,,,,fire_hydrant,,POINT (121.1409134 14.218580200000002)
1483142228,water_tower,,,,,POINT (121.1462523 14.225854300000002)
11305079673,water_tower,,,,,POINT (121.1522949 14.2285769)
2972425252,water_tower,,,,,POINT (121.1499194 14.2285965)
2972415201,water_tower,,,,,POINT (121.1484547 14.2314556)
2972418145,water_tower,,,,,POINT (121.1464031 14.233003100000001)
2972418149,water_tower,,,,,POINT (121.14635550000001 14.2331433)
1483142455,water_tower,,,,,POINT (121.14012120000001 14.2350045)
3645758654,water_tower,,,,,POINT (121.1370722 14.2351589)
7090003430,water_tower,,,,,POINT (121.15635710000001 14.2357785)
7539872457,water_tower,,,,,POINT (121.1522377 14.236083)
7539872458,water_tower,,,,,POINT (121.14939720000001 14.2371879)
2271660031,water_tower,,,,,POINT (121.09958340000001 14.221926100000001)
2271660103,water_tower,,,,,POINT (121.09897430000001 14.2251785)
2271660129,water_tower,,,,,POINT (121.100255 14.225628700000001)
10781435733,water_tower,,,,,POINT (121.1214781 14.237796300000001)
10781435736,water_tower,,,,,POINT (121.11668770000001 14.2380615)
587204458,water_tower,,,,,"LINESTRING (121.1242754 14.2386704, 121.1243679 14.2386311, 121.1243363 14.2385852, 121.1242664 14.2385939, 121.1242754 14.2386704)"
5609271135,water_tower,,,,,POINT (121.12347050000001 14.240423100000001)
1483143070,water_tower,,,,,POINT (121.12585430000001 14.240876600000002)
472667893,water_tower,,,,,POINT (121.11004700000001 14.244762300000001)
1483243360,water_tower,,,,,POINT (121.11653170000001 14.2453002)
1563296037,water_tower,,,,,POINT (121.09340750000001 14.2052659)
1563296136,water_tower,,,,,POINT (121.09295530000001 14.207316100000002)
3691588262,water_tower,,,,,POINT (121.0923807 14.213223900000001)
1583467979,water_tower,,,,,POINT (121.0825602 14.223570100000002)
530435308,water_tower,,,,,"LINESTRING (121.0952106 14.2261077, 121.0951941 14.2261014, 121.0951765 14.2261008, 121.0951596 14.226106, 121.0951455 14.2261163, 121.0951358 14.2261306, 121.0951315 14.2261472, 121.0951333 14.2261643, 121.0951408 14.2261798, 121.0951532 14.2261919, 121.0951692 14.2261994, 121.0951853 14.2262013, 121.0952012 14.2261983, 121.0952154 14.2261907, 121.0952265 14.2261792, 121.0952334 14.226165, 121.0952355 14.2261494, 121.0952325 14.226134, 121.0952239 14.226119, 121.0952106 14.2261077)"
4655550082,water_tower,,,,,POINT (121.08765330000001 14.228507200000001)
6050993664,,,,fire_hydrant,,POINT (121.09273080000001 14.259850100000001)
5409351582,water_tower,,,,,POINT (121.088075 14.270026300000001)
2676733359,water_tower,,,,,POINT (121.08067100000001 14.2713537)
5413444252,water_tower,,,,,POINT (121.0797952 14.275231900000001)
1483142751,water_tower,,,,,POINT (121.1455507 14.237293800000002)
3645758676,water_tower,,,,,POINT (121.1389888 14.237963)
2364392439,water_tower,,,,,POINT (121.136643 14.239395100000001)
1261615028,water_tower,,,,,POINT (121.15779450000001 14.2423584)
1261615379,water_tower,,,,,POINT (121.1542014 14.2451018)
4787727445,water_well,,,,,POINT (121.13566 14.245394600000001)
1966259842,water_tower,,,,,POINT (121.1357849 14.2454003)
1966259847,water_tower,,,,,POINT (121.13897150000001 14.245509100000001)
4787718198,water_well,,,,,POINT (121.1392682 14.245605300000001)
1261615176,water_tower,,,,,POINT (121.1577953 14.246120900000001)
1483143545,water_tower,,,,,POINT (121.1236849 14.2497135)
2731083256,water_tower,,,,,POINT (121.113099 14.2504918)
2731083280,water_tower,,,,,POINT (121.11510320000001 14.250647800000001)
1589205206,water_tower,,,,,POINT (121.10962490000001 14.2523212)
1076608851,water_tower,,,,,POINT (121.1192886 14.2587896)
1483243543,water_tower,,,,,POINT (121.12915600000001 14.2591771)
1056260988,water_tower,,,,,POINT (121.12369070000001 14.2638998)
663819174,water_tower,,,water_tank,,"LINESTRING (121.1056148 14.2645865, 121.1056214 14.2645756, 121.1056334 14.2645706, 121.1056461 14.2645734, 121.1056547 14.2645828, 121.1056559 14.2645954, 121.1056493 14.2646062, 121.1056374 14.2646112, 121.1056247 14.2646085, 121.1056161 14.264599, 121.1056148 14.2645865)"
5896012185,,,,fire_hydrant,,POINT (121.1051501 14.264791200000001)
3237522106,water_tower,,,,,POINT (121.1043429 14.264952200000002)
1966259930,water_tower,,,,,POINT (121.13553490000001 14.2484826)
1966259941,water_tower,,,,,POINT (121.1312216 14.2485891)
1483143723,water_tower,,,,,POINT (121.13308090000001 14.2512155)
1483143764,water_tower,,,,,POINT (121.14023460000001 14.251811700000001)
1483143918,water_tower,,,,,POINT (121.1387797 14.2538172)
1483144060,water_tower,,,,,POINT (121.1306744 14.2553215)
12469423988,water_tower,,,,,POINT (121.1530919 14.259460200000001)
253795315,water_tower,,,,,POINT (121.1540403 14.2681725)
7500973353,water_tower,,,,,POINT (121.13657760000001 14.2840813)
7500973301,water_tower,,,,,POINT (121.1380809 14.284726000000001)
1559364550,water_tower,,,,,POINT (121.10257990000001 14.2649919)
1791243271,water_tower,,,,,POINT (121.1007179 14.2670601)
3076898081,water_tower,,,,,POINT (121.10136720000001 14.2724066)
3086965625,water_tower,,,,,POINT (121.1074619 14.272580300000001)
3076898082,water_tower,,,,,POINT (121.1067855 14.274331100000001)
3226413674,water_tower,,,,,POINT (121.0997001 14.2754507)
4314403506,water_tower,,,,,POINT (121.1021822 14.2757637)
1966158070,water_tower,,,,,POINT (121.11500160000001 14.2790525)
255065582,water_tower,,,,,POINT (121.1129568 14.2817833)
10869755671,,,,fire_hydrant,,POINT (121.12633860000001 14.283075100000001)
7081706986,,,,fire_hydrant,,POINT (121.0664418 14.2473036)
2030091012,,,,fire_hydrant,,POINT (121.06224030000001 14.247446)
1563175323,water_tower,,,,,POINT (121.0674039 14.266063800000001)
2993623520,water_tower,,,,,POINT (121.07589630000001 14.282160300000001)
1576592501,water_tower,,,,,POINT (121.0737988 14.283922100000002)
1164356424,water_tower,,,,,"LINESTRING (121.0626159 14.2926862, 121.0626057 14.2926954, 121.0625993 14.2927073, 121.0625972 14.2927206, 121.0625998 14.2927338, 121.0626067 14.2927454, 121.0626172 14.2927542, 121.0626301 14.2927592, 121.0626436 14.2927598, 121.0626565 14.2927562, 121.0626676 14.2927488, 121.0626756 14.2927383, 121.0626798 14.2927258, 121.0626796 14.2927128, 121.0626751 14.2927004, 121.0626668 14.2926902, 121.0626555 14.292683, 121.0626424 14.2926798, 121.0626286 14.2926808, 121.0626159 14.2926862)"
1842388733,water_tower,,,,,POINT (121.0699213 14.305615300000001)
12194912209,water_tower,,,,,POINT (121.0702157 14.307018900000001)
1599525129,water_tower,,,,,POINT (121.06715550000001 14.310777100000001)
1599525132,water_tower,,,,,POINT (121.067209 14.3109023)
360190245,water_tower,,,,,POINT (121.09405520000001 14.275311700000001)
2500210499,water_tower,,,,,POINT (121.0897336 14.276624000000002)
