osm_id,amenity,building,healthcare,name,geometry
,clinic,commercial,,Medical Arts Building,"POLYGON ((121.1044994 14.6350126, 121.1044715 14.6348994, 121.1044991 14.6348931, 121.1044204 14.6345742, 121.1044014 14.6345786, 121.104323 14.6345966, 121.104337 14.6346534, 121.104283 14.6346658, 121.1043756 14.6350412, 121.1044994 14.6350126))"
,,hospital,,,"POLYGON ((121.1039771 14.6349917, 121.1039904 14.6350397, 121.1041122 14.6350114, 121.1040321 14.6347049, 121.1040084 14.6347098, 121.1039811 14.6347154, 121.1039839 14.6347292, 121.1039657 14.6347327, 121.103963 14.6347197, 121.1039391 14.6347243, 121.103943 14.6347431, 121.1039277 14.6347461, 121.1039361 14.6347869, 121.1038997 14.6347939, 121.1038917 14.6347548, 121.1038336 14.6347718, 121.1037863 14.6347443, 121.1037544 14.6347955, 121.1037805 14.6348107, 121.103836 14.6350249, 121.1039771 14.6349917))"
17734127,hospital,,hospital,Marikina Valley Medical Center,"MULTIPOLYGON (((121.1041702 14.6351431, 121.1040412 14.6346577, 121.103704 14.6347364, 121.1038496 14.6352263, 121.1041702 14.6351431)), ((121.1045375 14.635051, 121.1044372 14.634566, 121.1042451 14.6346113, 121.1043751 14.6350925, 121.1045375 14.635051)))"
,doctors,yes,doctor,Centro Medical & Laboratory,"POLYGON ((121.0943863 14.6349692, 121.0942751 14.634933, 121.0942474 14.6350125, 121.0943586 14.6350487, 121.0943863 14.6349692))"
2661562742,doctors,,doctor,Santa Maria EENT,POINT (121.09448800000001 14.6350414)
11050441406,doctors,,,Enriquez,POINT (121.09447960000001 14.6350689)
11050441405,doctors,,,Cruz,POINT (121.09447440000001 14.635077800000001)
11050441404,doctors,,,Manalo,POINT (121.09447130000001 14.635087200000001)
,,hospital,,St. Luke's Angelo King Medical Arts Center,"POLYGON ((121.0236867 14.6220152, 121.0237245 14.6219868, 121.0237407 14.6219659, 121.0237614 14.6219356, 121.0237711 14.6218949, 121.0237706 14.6218574, 121.0237639 14.6218298, 121.0237508 14.6218074, 121.0237318 14.6217878, 121.0236997 14.6217682, 121.0236697 14.621763, 121.0236298 14.6217649, 121.0235905 14.6217743, 121.0235582 14.621788, 121.023392 14.6215892, 121.023264 14.6216904, 121.0231183 14.6218055, 121.0231412 14.6218454, 121.0231241 14.6218602, 121.0231151 14.621891, 121.0231152 14.6219215, 121.0231259 14.621947, 121.0231399 14.6219634, 121.0230972 14.6219947, 121.0231526 14.622068, 121.0231576 14.6221266, 121.0231794 14.6221698, 121.0232216 14.6222022, 121.0232504 14.6222168, 121.0232894 14.6222205, 121.0233345 14.6222082, 121.0233662 14.6222406, 121.0234374 14.6221878, 121.0234432 14.6221989, 121.0236867 14.6220152))"
11944780083,clinic,,clinic,Califonia Bloom,POINT (121.024788 14.622050000000002)
,,hospital,,,"POLYGON ((121.0238944 14.6219922, 121.0238556 14.6220224, 121.0238284 14.6220436, 121.0239835 14.6222288, 121.024079 14.6223444, 121.0241092 14.6223816, 121.0242153 14.6222991, 121.0239345 14.621961, 121.0238944 14.6219922))"
,,hospital,,,"POLYGON ((121.0241092 14.6223816, 121.0241867 14.6224707, 121.0242886 14.6223872, 121.0242153 14.6222991, 121.0241092 14.6223816))"
,,hospital,,Medical Arts Building,"POLYGON ((121.0238868 14.622497, 121.023937 14.6224577, 121.024079 14.6223444, 121.0239835 14.6222288, 121.0236288 14.6225034, 121.0237243 14.622619, 121.0238868 14.622497))"
7785286853,doctors,,doctor,,POINT (121.0229056 14.6225377)
,,hospital,,,"POLYGON ((121.0239493 14.622694, 121.0239919 14.6226606, 121.023961 14.6226238, 121.0240305 14.6225693, 121.023937 14.6224577, 121.0238868 14.622497, 121.0239004 14.6225132, 121.0238385 14.6225617, 121.0239493 14.622694))"
,,hospital,,Institute of Surgery,"POLYGON ((121.0236699 14.6228844, 121.023714 14.6227372, 121.023453 14.6226638, 121.0234752 14.6225701, 121.0226899 14.6223614, 121.022664 14.6224508, 121.0226222 14.6225901, 121.0236699 14.6228844))"
5673006245,doctors,,,,POINT (121.02335520000001 14.6227484)
,,hospital,,,"POLYGON ((121.022555 14.6228925, 121.022582 14.6229211, 121.0226828 14.6229475, 121.0227653 14.6226528, 121.0226318 14.6226179, 121.022555 14.6228925))"
,,hospital,,,"POLYGON ((121.0092424 14.6205879, 121.0093255 14.6205928, 121.0093288 14.620541, 121.0093317 14.6204936, 121.0093986 14.6204975, 121.0095203 14.6204689, 121.0094911 14.6203444, 121.0093917 14.6203657, 121.0092995 14.6203642, 121.0089984 14.6202468, 121.00895 14.620373, 121.0092486 14.6204888, 121.0092424 14.6205879))"
7123788586,doctors,,,,POINT (121.0093329 14.620453500000002)
,,hospital,,,"POLYGON ((121.0176959 14.62055, 121.0176769 14.6206138, 121.0176616 14.6206648, 121.0179174 14.6207398, 121.017935 14.6206848, 121.0180605 14.6202919, 121.0177962 14.6202149, 121.0176959 14.62055))"
,hospital,,hospital,Fe Del Mundo Medical Center,"POLYGON ((121.0088669 14.6209584, 121.0091805 14.6209891, 121.0091959 14.6208418, 121.0095193 14.6208734, 121.0095669 14.6202563, 121.0089232 14.6202096, 121.0088669 14.6209584))"
,,hospital,,,"POLYGON ((121.0093846 14.6208316, 121.0094001 14.6206248, 121.0094026 14.6205928, 121.0093329 14.6205879, 121.0093305 14.6206207, 121.0092104 14.6206123, 121.0091949 14.6208182, 121.0093846 14.6208316))"
,,hospital,,Sta. Teresita General Hosptial,"POLYGON ((121.0024495 14.6248835, 121.0027404 14.6250128, 121.00285 14.6247445, 121.0026911 14.6246738, 121.0026225 14.6247062, 121.0025275 14.6246645, 121.002277 14.624567, 121.0022157 14.6246929, 121.0022458 14.6247034, 121.0022356 14.6247362, 121.0024495 14.6248835))"
11997553916,clinic,,clinic,Nemis Medical Clinic,POINT (121.01718910000001 14.625143600000001)
7735603185,clinic,,clinic,Richstone Surgicare,POINT (121.01526810000001 14.6264687)
4351593528,clinic,,,HQ,POINT (121.0045707 14.6266283)
7128774885,clinic,,clinic,Sto. Domingo Diagnostic and Medical Center Corp.,POINT (121.01197160000001 14.6273788)
11944842217,clinic,,dialysis,Fresenius Kidney Care,POINT (121.02807790000001 14.622856800000001)
,hospital,,hospital,St. Luke's Medical Center,"POLYGON ((121.0230539 14.6218325, 121.0230625 14.6220806, 121.0225743 14.6223007, 121.0224016 14.6228706, 121.022349 14.6232828, 121.0224328 14.6235758, 121.0224379 14.6238367, 121.0227222 14.6240711, 121.0232999 14.6242466, 121.0234567 14.6239769, 121.0235962 14.6237369, 121.0241064 14.6228592, 121.02415 14.622799, 121.0246589 14.6219913, 121.0240978 14.6218105, 121.0231805 14.621518, 121.0230539 14.6218325))"
,,hospital,,,"POLYGON ((121.0233206 14.6239138, 121.0233774 14.6237142, 121.0228019 14.6235608, 121.0227451 14.6237603, 121.0233206 14.6239138))"
,,hospital,,,"POLYGON ((121.0234567 14.6239769, 121.0235962 14.6237369, 121.0235485 14.6237198, 121.0235903 14.6236005, 121.023424 14.6235558, 121.0233774 14.6237142, 121.0233206 14.6239138, 121.0233146 14.6239327, 121.0234567 14.6239769))"
1478860716,clinic,,,Kamuning Health Center,POINT (121.03688260000001 14.6258393)
,hospital,yes,hospital,Dr. Jesus C. Delgado Memorial Hospital,"POLYGON ((121.0350964 14.6277597, 121.0349987 14.6277331, 121.0349957 14.6277433, 121.0347864 14.6276861, 121.0347959 14.6276533, 121.0347531 14.6276416, 121.0347152 14.6276313, 121.0347055 14.6276645, 121.034563 14.6276256, 121.0345055 14.6276099, 121.0344388 14.6278387, 121.0348678 14.6279559, 121.0348831 14.6279035, 121.0350418 14.6279469, 121.0350964 14.6277597))"
4361891690,doctors,,,NYTheraspine,POINT (121.03132780000001 14.6315065)
5323225505,clinic,,clinic,Philippine Kidney Dialysis Foundation,POINT (121.0333245 14.632089500000001)
5085488325,clinic,,,Life Change Recovery Center,POINT (121.0402621 14.633163000000001)
5045391444,clinic,,,Skin Optima,POINT (121.03850150000001 14.6334341)
5893211967,clinic,,clinic,,POINT (120.9882017 14.622807300000002)
6141256218,clinic,,,iScan Diagnostic Center,POINT (120.9889694 14.623084100000002)
,hospital,,hospital,Ospital ng Tondo,"POLYGON ((120.9784424 14.6260965, 120.9784114 14.6258629, 120.9781694 14.625893, 120.9782004 14.6261266, 120.9784424 14.6260965))"
,,hospital,,,"POLYGON ((120.978421 14.6260888, 120.9783957 14.6259063, 120.9783934 14.6258902, 120.9781945 14.625916, 120.9782221 14.6261147, 120.978421 14.6260888))"
8222213,hospital,,hospital,Chinese General Hospital and Medical Center,"MULTIPOLYGON (((120.9888506 14.6258693, 120.9890601 14.6254535, 120.9887208 14.6252601, 120.9886809 14.6251692, 120.9884671 14.625002, 120.9880748 14.6247677, 120.9876149 14.6252189, 120.9879 14.6253691, 120.9888427 14.6258813, 120.9888506 14.6258693)), ((120.9875802 14.6256605, 120.9873569 14.6255326, 120.9869707 14.6261996, 120.986858 14.6263735, 120.9867389 14.6265207, 120.9875728 14.6269626, 120.9883507 14.6273597, 120.9885374 14.6267239, 120.9885663 14.6266159, 120.9885988 14.626475, 120.9887017 14.6260297, 120.9885398 14.6259369, 120.9877284 14.6254892, 120.9876855 14.6254684, 120.9875802 14.6256605)))"
,doctors,hospital,,,"POLYGON ((120.9883062 14.6260263, 120.9877424 14.6257187, 120.9875296 14.626084, 120.9874197 14.6262725, 120.9877529 14.6264553, 120.9879836 14.6265801, 120.9883062 14.6260263))"
12998202928,doctors,,,Acupuncturist Manila,POINT (120.98799670000001 14.626270400000001)
3101506622,clinic,,clinic,ABC Clinic,POINT (120.9831199 14.6264006)
255066269,clinic,,clinic,Mt. Carmel Maternity And Children's Clinic,POINT (120.984481 14.62762)
1279209740,hospital,,,Amisola Maternity Hospital,POINT (120.9781047 14.632853200000001)
4574914890,clinic,,,Rebmann 88,POINT (121.0384521 14.6338974)
1627781284,clinic,,,The Zen Insitute Medical Spa,POINT (121.0361417 14.6339559)
,hospital,,hospital,Capitol Medical Center,"POLYGON ((121.0221271 14.634364, 121.0223767 14.6340045, 121.0226039 14.6341369, 121.0223651 14.6345114, 121.0226482 14.6346863, 121.0231534 14.633907, 121.0225248 14.6335088, 121.0223227 14.6338129, 121.022182 14.6337343, 121.0221244 14.6338277, 121.0221175 14.6338377, 121.0221398 14.6338517, 121.0218867 14.6342227, 121.0221271 14.634364))"
7039951489,doctors,,doctor,,POINT (121.02258970000001 14.6342695)
,,hospital,,Capitol Medical Center,"POLYGON ((121.0228695 14.6342372, 121.0226458 14.6341049, 121.0224946 14.6343441, 121.0227183 14.6344764, 121.0228695 14.6342372))"
4574882594,clinic,,,Onco care,POINT (121.0411955 14.6347544)
,,yes,clinic,The Medical City,"POLYGON ((121.0344879 14.634776, 121.0345087 14.6348765, 121.0345637 14.6348659, 121.0346188 14.6348552, 121.034598 14.6347546, 121.0344879 14.634776))"
9748250949,clinic,,clinic,Kamiseta Skin Clinic,POINT (121.029616 14.635110300000001)
1152261697,doctors,,,Vicky Belo Medical Group,POINT (121.03526710000001 14.6358034)
6351453988,hospital,,hospital,Philippine Medical Tests System,POINT (121.02460280000001 14.6358797)
7123658486,doctors,,,,POINT (121.0119427 14.627446)
,hospital,,,Philippine Orthopedic Hospital,"POLYGON ((121.0041231 14.6274524, 121.0028786 14.6269021, 121.0025888 14.6275147, 121.0031736 14.6278009, 121.0028926 14.6283986, 121.0035356 14.6286813, 121.0041231 14.6274524))"
10154300433,clinic,,clinic,skinhouse,POINT (120.99565670000001 14.6308474)
3638341022,clinic,,clinic,CAH Medical Clinic,POINT (121.0016973 14.633403800000002)
,clinic,yes,clinic,New World Diagnostics,"POLYGON ((120.997176 14.6347861, 120.9972144 14.6347059, 120.9971188 14.6346631, 120.9970423 14.6348227, 120.9971379 14.6348656, 120.997176 14.6347861))"
4574914790,clinic,,,210 Intercon Diagnostic Center,POINT (120.9953512 14.637470700000002)
,clinic,yes,clinic,Masabong Health Center,"POLYGON ((121.0116174 14.6407756, 121.0115491 14.6406778, 121.0114123 14.6407673, 121.0114807 14.6408651, 121.0116174 14.6407756))"
4574916393,doctors,,,Exactcheck,POINT (121.0005546 14.643356)
,hospital,,hospital,St. Agnes General Hospital,"POLYGON ((121.0173498 14.6472318, 121.0173229 14.6470286, 121.0170241 14.6470657, 121.017051 14.6472688, 121.0173498 14.6472318))"
7328676490,clinic,,clinic,The Medical City Clinic,POINT (121.02066070000001 14.6572151)
7123658488,doctors,,doctor,,POINT (121.03333130000001 14.636964)
7328556685,clinic,,clinic,Minute Healcare,POINT (121.0362692 14.63813)
,hospital,hospital,hospital,Providence Hospital,"POLYGON ((121.0319387 14.6410762, 121.0318904 14.6410469, 121.0317266 14.6409431, 121.0316865 14.6409179, 121.0316639 14.6409038, 121.0316282 14.6409572, 121.0314048 14.6412911, 121.0316933 14.6414718, 121.0319524 14.6410845, 121.0319387 14.6410762))"
2575086721,clinic,,clinic,Medicard,POINT (121.03966290000001 14.641845400000001)
4274875291,clinic,,clinic,Klinika sa Bantayog,POINT (121.03900540000001 14.6446883)
1255073134,clinic,,clinic,InterMed Healtcare,POINT (121.02834320000001 14.646921)
,hospital,,hospital,Jose Fabella Memorial Hospital Annex,"POLYGON ((121.0437275 14.6463265, 121.042833 14.6465484, 121.0425286 14.6470021, 121.042917 14.6472516, 121.0437071 14.6477305, 121.0442295 14.6470334, 121.0444967 14.6465931, 121.0442103 14.6465114, 121.0441264 14.6463648, 121.0440489 14.6462222, 121.0437275 14.6463265))"
,hospital,,hospital,Philippine Children's Medical Center,"POLYGON ((121.0407168 14.6485076, 121.0409796 14.6480872, 121.04174 14.6485387, 121.0418027 14.6485702, 121.0420378 14.6484791, 121.0425863 14.6480509, 121.0428531 14.6478095, 121.0427056 14.6477164, 121.0424163 14.6475386, 121.0423426 14.647498, 121.0417142 14.6471071, 121.0409085 14.6466106, 121.0408522 14.6466028, 121.0407852 14.6466093, 121.0407248 14.6466509, 121.0404432 14.6471757, 121.0404362 14.6471898, 121.0404181 14.6472259, 121.0400341 14.6481041, 121.0407168 14.6485076))"
939757,,hospital,,,"POLYGON ((121.0422446 14.6475788, 121.0419375 14.6473873, 121.0418812 14.6474718, 121.0416242 14.6473116, 121.0414156 14.6471814, 121.0409059 14.6468635, 121.0406246 14.6472857, 121.0404655 14.6475245, 121.0416856 14.6482782, 121.0417009 14.6482553, 121.0418086 14.6483289, 121.0418268 14.6483413, 121.0418155 14.6483583, 121.0419952 14.6484704, 121.0421817 14.6481906, 121.0420514 14.6481094, 121.0421092 14.6480227, 121.0422259 14.6480955, 121.0423962 14.64784, 121.0422082 14.6477224, 121.0421664 14.6476963, 121.0422446 14.6475788), (121.0416807 14.6475725, 121.0418223 14.6476663, 121.0415805 14.6480314, 121.0414389 14.6479376, 121.0416807 14.6475725), (121.0413321 14.6473563, 121.0414786 14.6474503, 121.0413149 14.6477055, 121.0411684 14.6476115, 121.0413321 14.6473563), (121.0409939 14.6471558, 121.0411391 14.6472488, 121.0409123 14.6476029, 121.0407672 14.6475099, 121.0409939 14.6471558))"
1194964385,clinic,,clinic,Humana by MEDICard,POINT (121.0318962 14.652253300000002)
4952302779,clinic,,,Jacinto Medical Clinic,POINT (120.98125230000001 14.637772000000002)
7126563686,clinic,,clinic,Bioscan Clinical Laboratory,POINT (120.98254790000001 14.643731)
8347739292,doctors,,,,POINT (120.98255440000001 14.643944200000002)
1123066928,hospital,,hospital,Centralle Medical,POINT (120.98451030000001 14.645990600000001)
255063134,hospital,,hospital,Hernandez General Hospital,POINT (120.98381970000001 14.646813000000002)
255071879,hospital,,hospital,Our Lady Of Grace Hospital,POINT (120.98175800000001 14.64872)
8424682317,hospital,,,Our Lady of Grace Hospital,POINT (120.981379 14.648896700000002)
1041537277,hospital,,hospital,St Joseph Clinic,POINT (120.9840561 14.6529685)
255066691,hospital,,hospital,Hernandez General Hospital,POINT (120.989372 14.653471000000001)
10062958565,clinic,,clinic,Soledad and Macapugay Pediatric Clinic,POINT (120.98613250000001 14.655186400000002)
1255128645,clinic,,clinic,NSPI Dialysis Center,POINT (121.029599 14.6527162)
6959176897,clinic,,clinic,Nephro Group of Dialysis Center,POINT (121.02961160000001 14.6528082)
7328713486,,,clinic,The Medical City Clinic,POINT (121.034321 14.6532175)
1157622554,clinic,,clinic,Westmed Diagnostic Clinic,POINT (121.02938250000001 14.653576000000001)
12815949686,clinic,,clinic,The Medical City-Trinoma,POINT (121.03420860000001 14.654354300000001)
,clinic,yes,clinic,Project 7 Social Hygiene Clinic,"POLYGON ((121.023473 14.6545642, 121.0234673 14.654489, 121.0234622 14.6544215, 121.0232973 14.6544332, 121.0233081 14.6545759, 121.023473 14.6545642))"
8345877663,doctors,,,,POINT (121.02344670000001 14.654516300000001)
8345877664,doctors,,,Klinika Project 7,POINT (121.0234473 14.654539000000002)
11993561526,clinic,,clinic,Dangay Medical Clinic,POINT (121.02116350000001 14.6562903)
,hospital,,,Veterans Memorial Medical Center,"POLYGON ((121.037758 14.6553244, 121.0377484 14.6554155, 121.0377587 14.6556887, 121.0378128 14.6568284, 121.0384231 14.6567323, 121.0386374 14.6575902, 121.038743 14.6576316, 121.0388774 14.6576742, 121.0389491 14.65772, 121.0390124 14.657787, 121.0391091 14.6578315, 121.0391681 14.6578808, 121.0392358 14.6580241, 121.0398226 14.6580543, 121.0399782 14.6587273, 121.0412319 14.6584614, 121.041131 14.657966, 121.0415873 14.6578617, 121.0417257 14.6577898, 121.0418283 14.6576427, 121.0418706 14.6575276, 121.0418858 14.6574381, 121.0418965 14.6573461, 121.0418984 14.6572257, 121.0417261 14.6559754, 121.0419044 14.6559292, 121.0422916 14.6558288, 121.0423304 14.6557801, 121.0423526 14.6557313, 121.0423568 14.655695, 121.042077 14.6550697, 121.0419166 14.6547133, 121.0418278 14.6545944, 121.041741 14.6544981, 121.0416767 14.6544447, 121.0416046 14.6544009, 121.0415354 14.6543683, 121.0414436 14.6543268, 121.0413465 14.6542972, 121.041257 14.6542958, 121.0411703 14.6543047, 121.0410816 14.6543128, 121.0398395 14.6545761, 121.0381835 14.6549406, 121.038115 14.6549731, 121.0380449 14.6550074, 121.0379715 14.6550534, 121.0379014 14.6551081, 121.0378269 14.6551724, 121.0377928 14.6552182, 121.037758 14.6553244))"
6141283187,clinic,,clinic,R.E. Mallari Clinical Diagnostic Laboratory,POINT (120.98412540000001 14.656372500000002)
2303693406,clinic,,clinic,ARO Aesthetic & Medical Center,POINT (120.98374670000001 14.656483300000001)
9458588363,,,clinic,Dilaysis Center,POINT (120.98896620000001 14.6569575)
3601580922,clinic,,clinic,NCC,POINT (120.99312250000001 14.6569704)
9458699583,doctors,,,MAA Medical Clinic,POINT (120.9817917 14.657227)
,hospital,yes,hospital,Manila Central University Hospital,"POLYGON ((120.9867409 14.6576001, 120.9865631 14.6575993, 120.9865624 14.657753, 120.9866758 14.6577536, 120.9866761 14.657711, 120.9867897 14.6577116, 120.9867893 14.6577722, 120.9868846 14.6577726, 120.9868854 14.6576008, 120.9867409 14.6576001))"
,hospital,hospital,hospital,Manila Central University Hospital,"POLYGON ((120.9870903 14.6579917, 120.9871162 14.6580269, 120.9871494 14.657991, 120.9872979 14.6579937, 120.9873049 14.6575816, 120.9871659 14.6575792, 120.9871433 14.6575788, 120.9871454 14.6574606, 120.9869464 14.6574573, 120.9869417 14.6577241, 120.9868962 14.6577234, 120.9868948 14.6578001, 120.9869062 14.6578003, 120.9869036 14.657944, 120.9869661 14.657945, 120.9869653 14.6579882, 120.9870903 14.6579917))"
7123694586,doctors,,,,POINT (120.987204 14.657837800000001)
255050207,hospital,,hospital,Ronn Carmel Hospital,POINT (120.9919955 14.6579206)
255060848,hospital,,,John-paul Hospital,POINT (120.99195800000001 14.659791)
2661562744,doctors,,,Maternity & Kidney Clinic,POINT (121.0944731 14.635098500000002)
2661562741,clinic,,clinic,Women's Grace Maternity Clinic & Diagnostic Center,POINT (121.09443890000001 14.635198)
