osm_id,power,voltage,utility,name,geometry
1354643065,minor_line,,,,"LINESTRING (120.9390644 14.375696, 120.9390336 14.3756438)"
12193580365,pole,,,,POINT (120.93883260000001 14.3756766)
12536278631,pole,,,,POINT (120.9390644 14.375696000000001)
12513986962,pole,,,,POINT (120.94064350000001 14.3757336)
12513986954,pole,,,,POINT (120.9403894 14.375754400000002)
12536278622,pole,,,,POINT (120.9390419 14.375969900000001)
12536278623,pole,,,,POINT (120.93904260000001 14.375981900000001)
12192750468,pole,,,,POINT (120.93885 14.3759876)
12192750477,pole,,,,POINT (120.93885100000001 14.3760635)
12536278620,pole,,,,POINT (120.93904680000001 14.3760667)
12192750476,pole,,,,POINT (120.93885630000001 14.376067)
2307226343,tower,,,,POINT (120.93884700000001 14.376076200000002)
12513986966,pole,,,,POINT (120.9406529 14.3760857)
1352500291,minor_line,,,,"LINESTRING (120.9403646 14.3762182, 120.9403894 14.3757544, 120.9403857 14.3753553, 120.9406754 14.3753751, 120.9409989 14.3753916, 120.9411766 14.3756219, 120.9412631 14.3759483, 120.9409976 14.3759858, 120.9408393 14.3756265, 120.9406435 14.3757336, 120.9406529 14.3760857, 120.940774 14.3761325, 120.9407881 14.3764009, 120.9407988 14.376605, 120.9406687 14.3766609, 120.9409138 14.3768414)"
12513986965,pole,,,,POINT (120.940774 14.3761325)
12513986953,pole,,,,POINT (120.94036460000001 14.3762182)
12192750475,pole,,,,POINT (120.93886520000001 14.376287000000001)
12541294223,pole,,,,POINT (120.93906070000001 14.3763351)
12513986963,pole,,,,POINT (120.9407881 14.3764009)
12192764750,pole,,,,POINT (120.9388773 14.376486000000002)
12536278616,pole,,,,POINT (120.93906460000001 14.376492800000001)
12192764746,pole,,,,POINT (120.9388749 14.376497)
12192764749,pole,,,,POINT (120.93887710000001 14.3765025)
12513986958,pole,,,,POINT (120.94099890000001 14.3753916)
12513986959,pole,,,,POINT (120.9411766 14.3756219)
12513986955,pole,,,,POINT (120.9412631 14.375948300000001)
12513986960,pole,,,,POINT (120.9409976 14.3759858)
12513986972,pole,,,,POINT (120.9409138 14.376841400000002)
12513986943,pole,,,,POINT (120.9412494 14.3768937)
12513986920,pole,,,,POINT (120.9416147 14.376957200000001)
12546422805,pole,,,,POINT (120.9409114 14.377002200000002)
12513981067,pole,,,,POINT (120.9418294 14.3770042)
12513981066,pole,,,,POINT (120.9419002 14.377016000000001)
12192764748,pole,,,,POINT (120.9388751 14.376506500000001)
12192764747,pole,,,,POINT (120.93887120000001 14.3765084)
12513986967,pole,,,,POINT (120.94079880000001 14.376605000000001)
10179713624,pole,,,,POINT (120.938878 14.376617600000001)
12513987035,pole,,,,POINT (120.9397943 14.3766268)
12541294214,pole,,,,POINT (120.9390688 14.3766347)
12541294215,pole,,,,POINT (120.9390726 14.376638600000001)
12541294210,pole,,,,POINT (120.93907650000001 14.376642400000001)
12541294211,pole,,,,POINT (120.9390803 14.376646200000001)
12541294212,pole,,,,POINT (120.93908420000001 14.3766501)
12541294213,pole,,,,POINT (120.93908800000001 14.3766539)
12513986964,pole,,,,POINT (120.9406687 14.376660900000001)
12513987056,pole,,,,POINT (120.93999280000001 14.376666100000001)
12546422745,pole,,,,POINT (120.939396 14.376707600000001)
12189875122,pole,,,,POINT (120.93887450000001 14.3767195)
10179713635,pole,,,,POINT (120.9388741 14.376754)
12546422730,pole,,,,POINT (120.9397883 14.376766100000001)
2307226344,tower,,,,POINT (120.9388729 14.3767703)
12546422753,pole,,,,POINT (120.93994110000001 14.3768135)
1352500305,minor_line,,,,"LINESTRING (120.9397943 14.3766268, 120.9399928 14.3766661, 120.9409138 14.3768414, 120.9412494 14.3768937, 120.9416147 14.3769572, 120.9418294 14.3770042, 120.9419002 14.377016)"
12546422783,pole,,,,POINT (120.9401086 14.376826200000002)
12546422782,pole,,,,POINT (120.94011520000001 14.3768273)
12546422784,pole,,,,POINT (120.94017330000001 14.376837100000001)
12546422791,pole,,,,POINT (120.94045980000001 14.3768895)
12546422757,pole,,,,POINT (120.94031260000001 14.3768943)
12546422790,pole,,,,POINT (120.9404489 14.376903)
1355666391,minor_line,,,,"LINESTRING (120.9419515 14.3771773, 120.9418474 14.3771573, 120.9414147 14.3770915, 120.9412162 14.3770724, 120.9409114 14.3770022, 120.9409044 14.3770006, 120.9408984 14.3770003, 120.9406134 14.3769519, 120.9406072 14.3769486, 120.9404598 14.3768895, 120.9404489 14.376903, 120.9403126 14.3768943, 120.9401733 14.3768371, 120.9401152 14.3768273, 120.9401086 14.3768262, 120.9399411 14.3768135, 120.9397883 14.3767661, 120.939396 14.3767076, 120.939088 14.3766539)"
10179713652,pole,,,,POINT (120.93888840000001 14.3769194)
12189875138,pole,,,,POINT (120.93888810000001 14.3769232)
12189875137,pole,,,,POINT (120.9388909 14.376925700000001)
12189875136,pole,,,,POINT (120.93889150000001 14.376929400000002)
12189875135,pole,,,,POINT (120.9388921 14.376933000000001)
12189875134,pole,,,,POINT (120.93889270000001 14.376936700000002)
12546422800,pole,,,,POINT (120.9406072 14.3769486)
12546422801,pole,,,,POINT (120.9406134 14.376951900000002)
10149095732,pole,,,,POINT (120.93907680000001 14.37697)
12546422804,pole,,,,POINT (120.94089840000001 14.3770003)
12546422806,pole,,,,POINT (120.94090440000001 14.3770006)
10149095731,pole,,,,POINT (120.93908900000001 14.377297500000001)
10179713650,pole,,,,POINT (120.93890610000001 14.377470500000001)
5142888984,tower,,,,POINT (120.9389141 14.377496)
10149095730,pole,,,,POINT (120.93911600000001 14.3776673)
12564842476,pole,,,,POINT (120.9391224 14.377777600000002)
12189875175,pole,,,,POINT (120.9389469 14.3779385)
12189875176,pole,,,,POINT (120.9389452 14.3779461)
12189875177,pole,,,,POINT (120.9389455 14.377952)
10179713649,pole,,,,POINT (120.93894590000001 14.377958000000001)
10146458728,pole,,,,POINT (120.9391375 14.378039500000002)
10179713641,pole,,,,POINT (120.9389366 14.378133700000001)
12189875185,pole,,,,POINT (120.9389366 14.378141500000002)
10146458729,pole,,,,POINT (120.9391432 14.3781548)
12189875186,pole,,,,POINT (120.93893960000001 14.378157100000001)
12189875187,pole,,,,POINT (120.93894150000001 14.3781715)
12189875188,pole,,,,POINT (120.93894320000001 14.3781835)
12189875191,pole,,,,POINT (120.9389524 14.378289800000001)
10179713636,pole,,,,POINT (120.9389565 14.3782914)
1193882553,minor_line,34500,,,"LINESTRING (120.9383256 14.361573, 120.9383812 14.3618598, 120.9383484 14.3618877, 120.9383658 14.3620469, 120.9383658 14.362209, 120.9383873 14.3623879, 120.938395 14.3627335, 120.938395 14.3627423, 120.9384101 14.3630638, 120.9384134 14.3631294, 120.9384238 14.3633272, 120.9384362 14.3635406, 120.9384374 14.363563, 120.938456 14.3638979, 120.9384583 14.3639655, 120.9384778 14.3643815, 120.9384852 14.364529, 120.9384858 14.364539, 120.9384972 14.3647934, 120.9385003 14.3648772, 120.9385115 14.3651028, 120.938518 14.365203, 120.9385155 14.3652051, 120.9385285 14.3654492, 120.9385337 14.3655572, 120.9385438 14.3657691, 120.938557 14.3660467, 120.9385639 14.3661887, 120.9385769 14.3664745, 120.9385906 14.3665315, 120.9385945 14.3667788, 120.9386079 14.3668873, 120.9386146 14.3670104, 120.9386188 14.3672385, 120.9386236 14.3673297, 120.9386462 14.3675701, 120.9386358 14.3675738, 120.9386352 14.3675828, 120.9386503 14.3678612, 120.9386511 14.3678758, 120.9386682 14.3681522, 120.9386634 14.3681535, 120.9386711 14.3682568, 120.9386739 14.3683055, 120.9386907 14.3686434, 120.9386821 14.3686498, 120.9387096 14.3690403, 120.9387085 14.3690497, 120.9387044 14.3690582, 120.9387262 14.3693135, 120.9387272 14.3693528, 120.9387366 14.3695701, 120.9387517 14.3697474, 120.9387447 14.3697727, 120.9387521 14.3698926, 120.9387591 14.370052, 120.9387604 14.3700761, 120.9387594 14.3703288, 120.9387906 14.3705431, 120.9388168 14.3710707, 120.9388379 14.3713587, 120.9388372 14.3713668, 120.9388389 14.3713739, 120.9388375 14.3713811, 120.9388355 14.3713911, 120.9388479 14.3714652, 120.9388473 14.371486, 120.9388476 14.371496, 120.9388784 14.3719959, 120.9388727 14.3721027, 120.9388729 14.3721182, 120.9388835 14.3724389, 120.9388897 14.3725579, 120.9388969 14.3726997, 120.9388969 14.3727107, 120.9389041 14.3728541, 120.9389021 14.3729892, 120.9389023 14.3730032, 120.9389039 14.3732862, 120.9389008 14.3733651, 120.9389015 14.3733821, 120.9389199 14.373582, 120.9389237 14.3737728, 120.9389366 14.3739088, 120.9389351 14.3739166, 120.9389447 14.374335, 120.9389437 14.3743506, 120.9389563 14.374585, 120.9389566 14.3745909, 120.9389569 14.3745969, 120.9389658 14.3747648, 120.9389685 14.3747911, 120.9389866 14.3749571, 120.939 14.3751789, 120.9390074 14.3753064, 120.9390082 14.3753152, 120.9390322 14.375632, 120.9390336 14.3756438, 120.9390419 14.3759699, 120.9390426 14.3759819, 120.9390468 14.3760667, 120.9390607 14.3763351, 120.9390646 14.3764928, 120.939088 14.3766539, 120.9390842 14.3766501, 120.9390803 14.3766462, 120.9390765 14.3766424, 120.9390726 14.3766386, 120.9390688 14.3766347, 120.9390768 14.37697, 120.939089 14.3772975, 120.939116 14.3776673, 120.9391224 14.3777776, 120.9391375 14.3780395, 120.9391432 14.3781548, 120.9391569 14.3784393, 120.9391623 14.378527, 120.9391707 14.3787053, 120.939175 14.3788057, 120.9391871 14.3790424, 120.939194 14.3791808, 120.9392111 14.3794466, 120.9392114 14.3794523, 120.9392238 14.3797019, 120.939225 14.3797167, 120.9392458 14.380044, 120.9392458 14.3800554, 120.9392555 14.3803894, 120.9392559 14.3804003, 120.9392715 14.3807125, 120.939282 14.3809482, 120.9392832 14.3809701, 120.9393021 14.3813787, 120.9393034 14.3814014, 120.9393039 14.381412, 120.9393216 14.3817321, 120.9393363 14.3820043, 120.9393372 14.3820187, 120.939353 14.3823219, 120.9393535 14.3823328, 120.9393537 14.382338, 120.9393538 14.3823432, 120.939354 14.3823484, 120.9393765 14.3827235, 120.9393767 14.3827291, 120.9393769 14.3827347, 120.9393988 14.3831031, 120.9393993 14.3831164, 120.9393995 14.3831229, 120.9394165 14.3834447, 120.9394186 14.3834494, 120.9394166 14.3834538, 120.9394254 14.3836315, 120.9394257 14.3836369, 120.9394298 14.3837963, 120.93943 14.3838096, 120.9394205 14.3838596, 120.9394485 14.3841721, 120.9394439 14.3841719, 120.9394403 14.3841741, 120.939448 14.3842413, 120.9394655 14.3846119, 120.9394659 14.3846212, 120.9394679 14.3846636, 120.9394773 14.384854, 120.9394866 14.3850553, 120.939487 14.3850645, 120.9395011 14.3853099, 120.9395074 14.3854801, 120.9395166 14.3856578, 120.939521 14.3856631, 120.9395314 14.3859208, 120.9395285 14.3859238, 120.9395316 14.385927, 120.9395322 14.3859505, 120.9395543 14.3864329, 120.9395549 14.3864449, 120.9395553 14.3864554, 120.939557 14.3864693, 120.9395737 14.3864803, 120.9395748 14.3868109, 120.9395753 14.3868219, 120.9396037 14.3872605, 120.9396008 14.3872668, 120.9396043 14.387273, 120.9396108 14.3874766, 120.9396243 14.3875033, 120.9396222 14.3877226, 120.9396246 14.3877859, 120.9396411 14.3878803, 120.9396415 14.3880984, 120.9396423 14.3881184, 120.9396586 14.388299, 120.9396569 14.3883827, 120.9396551 14.3883944, 120.9396598 14.3884898, 120.9396758 14.3888279, 120.9396774 14.3888348, 120.939676 14.3888413, 120.9396844 14.3890587, 120.9396976 14.3893173, 120.9396979 14.3893232, 120.9396984 14.3893333, 120.9397101 14.3895904, 120.9397107 14.3896003, 120.9397229 14.3898443, 120.9397264 14.3899176, 120.9397308 14.3900202, 120.9397359 14.3901117, 120.939749 14.3903482, 120.9397571 14.3903781, 120.9397651 14.3904848, 120.9397731 14.3905971, 120.9397663 14.3906034, 120.9397796 14.3906028, 120.9397731 14.3906101, 120.9397968 14.3909019, 120.9397975 14.3909156, 120.9397978 14.3909231, 120.9398193 14.3912954, 120.9398197 14.3913097, 120.9398213 14.3913616, 120.9398274 14.3914847, 120.9398296 14.3914958, 120.9398349 14.3916947, 120.9398378 14.3917033, 120.9398597 14.39203, 120.9398534 14.3920384, 120.9398542 14.3920506, 120.9398617 14.3921798, 120.9398709 14.3923731, 120.939872 14.3923777, 120.9398714 14.3923827, 120.9398714 14.3923873, 120.9398925 14.3927994, 120.9398886 14.3928002, 120.9398857 14.3928035, 120.939888 14.3928126, 120.9398895 14.3928235, 120.9399004 14.3930501, 120.9399252 14.3932744, 120.9399259 14.3932843, 120.9399187 14.3934096, 120.9399237 14.3935089, 120.9399418 14.393511, 120.9399329 14.3935131, 120.9399327 14.3935991, 120.9399427 14.3938751, 120.9399493 14.3939903, 120.9399626 14.3940976, 120.9399607 14.3941114, 120.939972 14.3942415, 120.9399695 14.3943404, 120.9399819 14.3944609, 120.9399994 14.3947285, 120.9400031 14.3948399, 120.9399979 14.3948402, 120.9400032 14.3949522, 120.9400165 14.3950773, 120.9400176 14.3951951)"
10146458727,pole,,,,POINT (120.93915690000001 14.3784393)
10146458726,pole,,,,POINT (120.9391623 14.378527)
12189944701,pole,,,,POINT (120.93876630000001 14.378579)
1317124416,minor_line,,,,"LINESTRING (120.9384156 14.3785952, 120.9387663 14.378579, 120.9389569 14.3786485, 120.9389705 14.3786639, 120.9389766 14.3786927)"
12189875199,pole,,,,POINT (120.93895690000001 14.3786485)
12189875200,pole,,,,POINT (120.93897050000001 14.378663900000001)
2307226345,tower,,,,POINT (120.93896880000001 14.3786804)
10179713637,pole,,,,POINT (120.9389766 14.3786927)
12189875198,pole,,,,POINT (120.9389766 14.3787008)
10146458725,pole,,,,POINT (120.9391707 14.3787053)
10146458724,pole,,,,POINT (120.939175 14.378805700000001)
10179713638,pole,,,,POINT (120.93900230000001 14.3788531)
10179713639,pole,,,,POINT (120.9390087 14.378990400000001)
10146458723,pole,,,,POINT (120.93918710000001 14.379042400000001)
10146458722,pole,,,,POINT (120.939194 14.3791808)
12564859965,pole,,,,POINT (120.93921110000001 14.379446600000001)
12189944734,pole,,,,POINT (120.9390195 14.3794467)
12189944735,pole,,,,POINT (120.9390195 14.3794515)
10146458721,pole,,,,POINT (120.9392114 14.3794523)
10179713640,pole,,,,POINT (120.9390218 14.3794555)
2307226346,tower,,,,POINT (120.9390147 14.379563200000002)
10154150714,pole,,,,POINT (120.93903230000001 14.3795733)
10146458720,pole,,,,POINT (120.93922380000001 14.3797019)
12248326422,pole,,,,POINT (120.9385189 14.3728051)
12248326423,pole,,,,POINT (120.93850450000001 14.3728051)
12193580316,pole,,,,POINT (120.9384033 14.374870000000001)
1317480911,minor_line,,,,"LINESTRING (120.9387968 14.3749303, 120.9387754 14.3749324, 120.9386796 14.3749399, 120.9385206 14.3749525, 120.9384033 14.37487)"
12193580321,pole,,,,POINT (120.9385206 14.374952500000001)
12192750481,pole,,,,POINT (120.938477 14.376471200000001)
1317385183,minor_line,,,,"LINESTRING (120.9388712 14.3765084, 120.938477 14.3764712)"
12189875197,pole,,,,POINT (120.93841560000001 14.378595200000001)
1090751805,minor_line,,,,"LINESTRING (120.9395594 14.3898698, 120.9395404 14.3896294, 120.9395294 14.389621, 120.9395291 14.3896155, 120.9395148 14.3894215, 120.9395146 14.389418, 120.9395113 14.3894182, 120.9395112 14.3894143, 120.939511 14.3892082, 120.9394951 14.3890704, 120.9394949 14.3890633, 120.9394982 14.3890129, 120.9394694 14.388621, 120.9394718 14.3886172, 120.9394573 14.3883399, 120.9394573 14.3883238, 120.9394753 14.3883011, 120.9394499 14.387977, 120.9394345 14.3878438, 120.9394343 14.3878349, 120.9394472 14.3877795, 120.9394165 14.3875421, 120.9394152 14.3872846, 120.939415 14.3872804, 120.9394148 14.387276, 120.9394059 14.3870782, 120.9393957 14.386986, 120.939388 14.3868744, 120.9393879 14.3866531, 120.9393772 14.386452, 120.939362 14.38632, 120.9393634 14.3863174, 120.9393648 14.3863147, 120.9393603 14.3861411, 120.9393597 14.3861303, 120.9393565 14.3860046, 120.939347 14.3859946, 120.9393551 14.3859776, 120.9393524 14.3859274, 120.9393091 14.3857033, 120.9393078 14.3856728, 120.9393286 14.3856513, 120.9393282 14.385647, 120.9393065 14.3856349, 120.939316 14.3853832, 120.9393034 14.3850539, 120.9392813 14.3847446, 120.9392887 14.38473, 120.9392636 14.3844604, 120.9392531 14.3841707, 120.9392485 14.3838934, 120.9392354 14.3836356, 120.9392345 14.3836176, 120.9392157 14.3832148, 120.9392153 14.3832105, 120.9392115 14.3832069, 120.9391827 14.3827958, 120.9391988 14.3827819, 120.9391879 14.3825324, 120.9391935 14.3825323, 120.9391603 14.382359, 120.939163 14.3823259, 120.939162 14.3823111, 120.9391477 14.3820447, 120.9391601 14.3820304, 120.93914 14.382008, 120.9391496 14.3817933, 120.9391372 14.38178, 120.9391093 14.3814536, 120.9391234 14.3814492, 120.9391246 14.3814419, 120.9391231 14.3814349, 120.9391087 14.3814299, 120.9391057 14.3810478, 120.9391078 14.3810455, 120.9391076 14.3810423, 120.9390996 14.3807407, 120.939098 14.3807207, 120.9390839 14.3807066, 120.9390718 14.3806045, 120.939077 14.3805825, 120.9390676 14.3805822, 120.9390521 14.3802545, 120.9390513 14.3802424, 120.9390446 14.379861, 120.9390442 14.3798511, 120.9390323 14.3795733, 120.9390218 14.3794555, 120.9390195 14.3794515, 120.9390195 14.3794467, 120.9390087 14.3789904, 120.9390023 14.3788531, 120.9389766 14.3787008, 120.9389766 14.3786927, 120.9389565 14.3782914, 120.9389524 14.3782898, 120.9389432 14.3781835, 120.9389415 14.3781715, 120.9389396 14.3781571, 120.9389366 14.3781415, 120.9389366 14.3781337, 120.9389459 14.377958, 120.9389455 14.377952, 120.9389452 14.3779461, 120.9389469 14.3779385, 120.9389061 14.3774705, 120.9388927 14.3769367, 120.9388921 14.376933, 120.9388915 14.3769294, 120.9388909 14.3769257, 120.9388881 14.3769232, 120.9388884 14.3769194, 120.9388741 14.376754, 120.9388745 14.3767195, 120.938878 14.3766176, 120.9388712 14.3765084, 120.9388751 14.3765065, 120.9388771 14.3765025, 120.9388749 14.376497, 120.9388773 14.376486, 120.9388652 14.376287, 120.9388563 14.376067, 120.938851 14.3760635, 120.93885 14.3759876, 120.9388326 14.3756766, 120.9388288 14.3755684, 120.9388144 14.375278, 120.9388195 14.375275, 120.9388143 14.375272, 120.9387968 14.3749303, 120.9388029 14.3749282, 120.938789 14.3747562, 120.9387856 14.3747525, 120.9387756 14.3744424, 120.9387813 14.3743611, 120.9387774 14.3743568, 120.9387509 14.3740566, 120.9387492 14.3740535, 120.938746 14.3740521, 120.9387348 14.3739295, 120.9387391 14.3737639, 120.9387323 14.3737599, 120.9387385 14.373756, 120.9387231 14.373388, 120.938723 14.373381, 120.9387074 14.3730723, 120.9387066 14.373067, 120.9386986 14.372874, 120.9386936 14.3728161, 120.9386936 14.3728034, 120.9386932 14.37278, 120.9386767 14.3724613, 120.938676 14.3724448, 120.9386762 14.3724378, 120.9386597 14.3722653, 120.9386645 14.3722423, 120.9386612 14.3720857, 120.9386607 14.3720803, 120.938653 14.3720779, 120.9386484 14.3718051, 120.9386489 14.371794, 120.9386437 14.3717916, 120.9386467 14.3717865, 120.9386399 14.371785, 120.9386427 14.371779, 120.9384153 14.371594, 120.938253 14.3714088, 120.9380452 14.3711705, 120.9378507 14.3709249, 120.9376676 14.3706657, 120.9375074 14.3704624, 120.9371674 14.369755)"
12185316933,pole,,,,POINT (120.9384924 14.3871707)
12546422811,pole,,,,POINT (120.94121620000001 14.377072400000001)
12546422814,pole,,,,POINT (120.94141470000001 14.3770915)
12546422824,pole,,,,POINT (120.94184740000001 14.3771573)
12546422827,pole,,,,POINT (120.9419515 14.377177300000001)
12546422826,pole,,,,POINT (120.9419149 14.3773289)
10142922531,pole,,,,POINT (120.941877 14.3823649)
10050667156,pole,,,,POINT (120.94193000000001 14.382579600000001)
10142922532,pole,,,,POINT (120.94183210000001 14.382694200000001)
10050667157,pole,,,,POINT (120.94191690000001 14.3826981)
10142922533,pole,,,,POINT (120.941804 14.382927400000002)
12564859966,pole,,,,POINT (120.93922500000001 14.379716700000001)
12189944777,pole,,,,POINT (120.93904420000001 14.379851100000002)
