latitude,longitude,value
8.629166666666679,126.00416666666666,5134.716007278128
8.629166666666679,126.0125,5134.7166376205
8.629166666666679,126.02083333333331,5134.716007278128
8.629166666666679,126.02916666666664,5134.716952791685
8.629166666666679,126.03749999999997,5134.7153769357565
8.629166666666679,126.04583333333336,5137.457996592978
8.629166666666679,126.05416666666667,5182.900953990857
8.629166666666679,126.0625,5245.252530325787
8.629166666666679,126.07083333333333,10199.045464015262
8.629166666666679,126.07916666666664,67558.27996237241
8.629166666666679,126.08749999999998,493340.53291371313
8.629166666666679,126.0958333333333,711171.8693904865
8.629166666666679,126.10416666666669,0.0
8.629166666666679,126.1125,0.0
8.637500000000003,126.00416666666666,5134.60096979538
8.637500000000003,126.0125,5134.601600137749
8.637500000000003,126.02083333333331,5134.60096979538
8.637500000000003,126.02916666666664,5134.601600137749
8.637500000000003,126.03749999999997,5139.584456582321
8.637500000000003,126.04583333333336,5217.967530444736
8.637500000000003,126.05416666666667,5256.192122178478
8.637500000000003,126.0625,5681.473089055675
8.637500000000003,126.07083333333333,12653.910046715184
8.637500000000003,126.07916666666664,26942.77440086169
8.637500000000003,126.08749999999998,3508691.1803050414
8.637500000000003,126.0958333333333,4349860.200847137
8.637500000000003,126.10416666666669,0.0
8.637500000000003,126.1125,0.0
8.637500000000003,126.12083333333334,0.0
8.645833333333343,126.00416666666666,5134.489084024485
8.645833333333343,126.0125,5134.489399195672
8.645833333333343,126.02083333333331,5134.4887688533
8.645833333333343,126.02916666666664,5145.784188974551
8.645833333333343,126.03749999999997,5232.255185802215
8.645833333333343,126.04583333333336,5256.078030209285
8.645833333333343,126.05416666666667,5496.405829547372
8.645833333333343,126.0625,10120.18837268968
8.645833333333343,126.07083333333333,11539.135695663254
8.645833333333343,126.07916666666664,23078.273912696
8.645833333333343,126.08749999999998,22497.85213589817
8.645833333333343,126.0958333333333,18939.05509093148
8.645833333333343,126.10416666666669,8210.221361772175
8.645833333333343,126.1125,0.0
8.645833333333343,126.12083333333334,0.0
8.645833333333343,126.12916666666666,0.0
8.654166666666669,126.00416666666666,7808.515514750157
8.654166666666669,126.0125,5134.374676884106
8.654166666666669,126.02083333333331,5144.395229559546
8.654166666666669,126.02916666666664,5237.542182440905
8.654166666666669,126.03749999999997,5255.959841014679
8.654166666666669,126.04583333333336,5322.982884662794
8.654166666666669,126.05416666666667,9582.495614210417
8.654166666666669,126.0625,11538.878515975792
8.654166666666669,126.07083333333333,11530.805090885084
8.654166666666669,126.07916666666664,20159.09535729403
8.654166666666669,126.08749999999998,18938.65041112915
8.654166666666669,126.0958333333333,38256.373596098936
8.654166666666669,126.10416666666669,126055.1311586301
8.654166666666669,126.1125,12461827.772513071
8.654166666666669,126.12083333333334,9523654.207788566
8.654166666666669,126.12916666666666,14358.133938005678
8.654166666666669,126.1375,0.0
8.662500000000009,126.00416666666666,15349.306974852656
8.662500000000009,126.0125,10751.9439715157
8.662500000000009,126.02083333333331,5314.308112949932
8.662500000000009,126.02916666666664,5255.845118703117
8.662500000000009,126.03749999999997,5255.844173189559
8.662500000000009,126.04583333333336,8777.109687859687
8.662500000000009,126.05416666666667,11538.62511834256
8.662500000000009,126.0625,11538.6263790273
8.662500000000009,126.07083333333333,10748.910764025342
8.662500000000009,126.07916666666664,18938.197825306608
8.662500000000009,126.08749999999998,14966.510138282783
8.662500000000009,126.0958333333333,39164.58601278364
8.662500000000009,126.10416666666669,165661.42832736825
8.662500000000009,126.1125,377436.22350632976
8.662500000000009,126.12083333333334,258560.3288788004
8.662500000000009,126.12916666666666,31870.586828207368
8.662500000000009,126.1375,20180.98210510787
