value,latitude,longitude,region_id
5567.771301790887,8.120833333333337,117.02916666666664,608
5567.8872847871935,8.112500000000011,117.02916666666664,608
5568.002637441128,8.104166666666671,117.02916666666664,608
5568.117990095064,8.095833333333331,117.02916666666664,608
5568.2333427489975,8.087500000000006,117.02916666666664,608
5453.357857988979,8.079166666666666,117.02916666666664,608
525.8014284388111,8.07083333333334,117.02916666666664,608
3850.245295440332,8.0625,117.02916666666664,608
4086.9681667573545,8.054166666666674,117.02916666666664,608
4087.052002292728,8.045833333333334,117.02916666666664,608
4087.136468170473,8.037500000000009,117.02916666666664,608
4087.2209340482173,8.029166666666669,117.02916666666664,608
4087.30413924122,8.020833333333343,117.02916666666664,608
4234.243879740951,8.012500000000003,117.02916666666664,608
7557.869325966226,8.004166666666679,117.02916666666664,608
8070.060953475021,7.995833333333337,117.02916666666664,608
8278.76100916547,7.987500000000012,117.02916666666664,608
15429.199088351797,7.979166666666671,117.02916666666664,608
23460.52613345712,7.970833333333331,117.02916666666664,608
15274.221852276514,7.962500000000006,117.02916666666664,608
2147.6908659200394,7.954166666666667,117.02916666666664,608
2147.7345171292473,7.94583333333334,117.02916666666664,608
2147.7781683384546,7.9375,117.02916666666664,608
2147.82166196207,7.929166666666673,117.02916666666664,608
2147.8651555856845,7.920833333333333,117.02916666666664,608
2583.912212577892,7.912500000000008,117.02916666666664,608
2671.853325400857,7.904166666666669,117.02916666666664,608
2671.906589331225,7.895833333333344,117.02916666666664,608
2671.961113946337,7.887500000000002,117.02916666666664,608
2672.0146930478913,7.879166666666678,117.02916666666664,608
2672.068587320632,7.870833333333337,117.02916666666664,608
2672.1221664221866,7.862500000000012,117.02916666666664,608
2641.369968328187,7.854166666666671,117.02916666666664,608
3568.4025171906856,7.845833333333331,117.02916666666664,608
5298.4896711439205,7.837500000000006,117.02916666666664,608
5298.595568662287,7.829166666666667,117.02916666666664,608
1428.1167558622599,7.8125,117.02916666666664,608
68.21540026244193,7.804166666666673,117.02916666666664,608
2098.7707824168647,8.129166666666679,117.03749999999997,608
5567.772562475629,8.120833333333337,117.03749999999997,608
5567.888545471936,8.112500000000011,117.03749999999997,608
5568.00389812587,8.104166666666671,117.03749999999997,608
5568.118620437434,8.095833333333331,117.03749999999997,608
5568.2333427489975,8.087500000000006,117.03749999999997,608
4049.5321333300208,8.079166666666666,117.03749999999997,608
3798.258123544346,8.0625,117.03749999999997,608
4086.968481928539,8.054166666666674,117.03749999999997,608
4087.052947806285,8.045833333333334,117.03749999999997,608
4087.137098512844,8.037500000000009,117.03749999999997,608
4087.221249219403,8.029166666666669,117.03749999999997,608
4087.304454412405,8.020833333333343,117.03749999999997,608
5061.419796351535,8.012500000000003,117.03749999999997,608
5852.999964087593,8.004166666666679,117.03749999999997,608
5853.120359480498,7.995833333333337,117.03749999999997,608
5853.23949418866,7.987500000000012,117.03749999999997,608
11429.475033340419,7.979166666666671,117.03749999999997,608
17989.55524893124,7.970833333333331,117.03749999999997,608
9698.743354312604,7.962500000000006,117.03749999999997,608
2147.691181091225,7.954166666666667,117.03749999999997,608
2147.7348323004326,7.94583333333334,117.03749999999997,608
2147.7783259240477,7.9375,117.03749999999997,608
2147.82166196207,7.929166666666673,117.03749999999997,608
2147.86547075687,7.920833333333333,117.03749999999997,608
2586.596052808995,7.912500000000008,117.03749999999997,608
2671.853955743228,7.904166666666669,117.03749999999997,608
2671.9069045024107,7.895833333333344,117.03749999999997,608
